corpus,source_row,sentence_id,language,span_len,switch_form,switch_upos,switch_deprel,switch_lang_tag,register,secondary_register,topic,sentence_len,has_emoji,total_spa,total_gua,is_functional,upos_class,high_scope_deprel,switch_start,token_id,form,upos,deprel,raw_lang_tag
Paraguay,,899,Spanish,,,,,,Formal,News,Health_COVID,49,,,,False,other,False,0,49.0,.,PUNCT,punct,es-i-ul
Paraguay,687.0,900,Guarani,8.0,moopio,ADV,advmod,gn,Informal,Personal,Humor_Rant,18,1.0,7.0,8.0,False,other,False,1,,,,,
Paraguay,687.0,900,Spanish,1.0,coquito,NOUN,vocative,es-b-ul,Informal,Personal,Humor_Rant,18,1.0,7.0,8.0,False,lexical,False,1,,,,,
Paraguay,,900,Spanish,,,,,,Informal,Personal,Humor_Rant,18,,,,True,functional,False,0,1.0,Con,ADP,case,es-b-cc
Paraguay,,900,Spanish,,,,,,Informal,Personal,Humor_Rant,18,,,,False,other,False,0,2.0,lo,PRON,det,es-i-cc
Paraguay,,900,Spanish,,,,,,Informal,Personal,Humor_Rant,18,,,,False,other,False,0,3.0,que,PRON,det,es-i-cc
Paraguay,,900,Spanish,,,,,,Informal,Personal,Humor_Rant,18,,,,False,lexical,False,0,4.0,da,VERB,root,es-i-cc
Paraguay,,900,Spanish,,,,,,Informal,Personal,Humor_Rant,18,,,,False,lexical,False,0,5.0,gusto,NOUN,obj,es-i-cc
Paraguay,,900,Spanish,,,,,,Informal,Personal,Humor_Rant,18,,,,False,lexical,False,0,6.0,decir,VERB,xcomp,es-i-cc
Paraguay,,900,Guarani,,,,,,Informal,Personal,Humor_Rant,18,,,,False,other,False,1,7.0,moopio,ADV,advmod,gn
Paraguay,,900,Guarani,,,,,,Informal,Personal,Humor_Rant,18,,,,False,other,False,0,8.0,nde,PRON,det,gn
Paraguay,,900,Guarani,,,,,,Informal,Personal,Humor_Rant,18,,,,False,lexical,False,0,9.0,tatune,NOUN,obj,gn
Paraguay,,900,Guarani,,,,,,Informal,Personal,Humor_Rant,18,,,,False,lexical,False,0,10.0,revi,NOUN,nmod,gn
Paraguay,,900,Guarani,,,,,,Informal,Personal,Humor_Rant,18,,,,False,lexical,False,0,11.0,ky'a,ADJ,amod,gn
Paraguay,,900,Guarani,,,,,,Informal,Personal,Humor_Rant,18,,,,False,lexical,False,0,12.0,rako,NOUN,nmod,gn
Paraguay,,900,Guarani,,,,,,Informal,Personal,Humor_Rant,18,,,,False,lexical,False,0,13.0,guasu,ADJ,amod,gn
Paraguay,,900,Guarani,,,,,,Informal,Personal,Humor_Rant,18,,,,False,other,False,0,14.0,tevi,ADV,advmod,gn
Paraguay,,900,Spanish,,,,,,Informal,Personal,Humor_Rant,18,,,,False,lexical,False,1,15.0,coquito,NOUN,vocative,es-b-ul
Paraguay,688.0,901,Spanish,1.0,licitación,NOUN,appos,es-b-ul,Formal,News,Procurement_Licitation,26,0.0,12.0,10.0,False,lexical,False,1,,,,,
Paraguay,688.0,901,Guarani,1.0,opóiva,VERB,root,gn,Formal,News,Procurement_Licitation,26,0.0,12.0,10.0,False,lexical,False,1,,,,,
Paraguay,688.0,901,Spanish,1.0,junio,NOUN,nmod,es-b-ul,Formal,News,Procurement_Licitation,26,0.0,12.0,10.0,False,lexical,False,1,,,,,
Paraguay,688.0,901,Guarani,3.0,ary,NOUN,obl,gn,Formal,News,Procurement_Licitation,26,0.0,12.0,10.0,False,lexical,False,1,,,,,
Paraguay,688.0,901,Spanish,1.0,mayo,NOUN,conj,es-b-ul,Formal,News,Procurement_Licitation,26,0.0,12.0,10.0,False,lexical,False,1,,,,,
Paraguay,688.0,901,Guarani,1.0,ohasáva,VERB,acl,gn,Formal,News,Procurement_Licitation,26,0.0,12.0,10.0,False,lexical,False,1,,,,,
Paraguay,688.0,901,Spanish,5.0,Dirección,NOUN,compound,ne-b-org,Formal,News,Procurement_Licitation,26,0.0,12.0,10.0,False,lexical,False,1,,,,,
Paraguay,688.0,901,Spanish,1.0,DNCP,PROPN,appos,ne-b-org,Formal,News,Procurement_Licitation,26,0.0,12.0,10.0,False,lexical,False,1,,,,,
Paraguay,688.0,901,Guarani,2.0,ome’ê,VERB,parataxis,gn,Formal,News,Procurement_Licitation,26,0.0,12.0,10.0,False,lexical,True,1,,,,,
Paraguay,688.0,901,Spanish,2.0,adjudicación,NOUN,obj,es-b-ul,Formal,News,Procurement_Licitation,26,0.0,12.0,10.0,False,lexical,False,1,,,,,
Paraguay,688.0,901,Guarani,1.0,oky,VERB,parataxis,gn,Formal,News,Procurement_Licitation,26,0.0,12.0,10.0,False,lexical,True,1,,,,,
Paraguay,688.0,901,Spanish,1.0,protesta,NOUN,obj,es-b-ul,Formal,News,Procurement_Licitation,26,0.0,12.0,10.0,False,lexical,False,1,,,,,
Paraguay,,901,Guarani,,,,,,Formal,News,Procurement_Licitation,26,,,,True,functional,False,0,1.0,Ko’ã,DET,det,gn
Paraguay,,901,Guarani,,,,,,Formal,News,Procurement_Licitation,26,,,,False,lexical,False,0,2.0,mba’e,NOUN,nsubj,gn
Paraguay,,901,Spanish,,,,,,Formal,News,Procurement_Licitation,26,,,,False,lexical,False,1,3.0,licitación,NOUN,appos,es-b-ul
Paraguay,,901,Guarani,,,,,,Formal,News,Procurement_Licitation,26,,,,False,lexical,False,1,4.0,opóiva,VERB,root,gn
Paraguay,,901,Spanish,,,,,,Formal,News,Procurement_Licitation,26,,,,False,lexical,False,1,5.0,junio,NOUN,nmod,es-b-ul
Paraguay,,901,Guarani,,,,,,Formal,News,Procurement_Licitation,26,,,,False,lexical,False,1,6.0,ary,NOUN,obl,gn
Paraguay,,901,Guarani,,,,,,Formal,News,Procurement_Licitation,26,,,,False,lexical,False,0,7.0,ohasáva,VERB,acl,gn
Paraguay,,901,Guarani,,,,,,Formal,News,Procurement_Licitation,26,,,,True,functional,True,0,8.0,ha,CCONJ,cc,gn
Paraguay,,901,Spanish,,,,,,Formal,News,Procurement_Licitation,26,,,,False,lexical,False,1,9.0,mayo,NOUN,conj,es-b-ul
Paraguay,,901,Guarani,,,,,,Formal,News,Procurement_Licitation,26,,,,False,lexical,False,1,10.0,ohasáva,VERB,acl,gn
Paraguay,,901,Spanish,,,,,,Formal,News,Procurement_Licitation,26,,,,False,lexical,False,1,11.0,Dirección,NOUN,compound,ne-b-org
Paraguay,,901,Spanish,,,,,,Formal,News,Procurement_Licitation,26,,,,False,lexical,False,0,12.0,Nacional,ADJ,nmod,ne-i-org
Paraguay,,901,Spanish,,,,,,Formal,News,Procurement_Licitation,26,,,,True,functional,False,0,13.0,de,ADP,case,ne-i-org
Paraguay,,901,Spanish,,,,,,Formal,News,Procurement_Licitation,26,,,,False,lexical,False,0,14.0,Contrataciones,NOUN,compound,ne-i-org
Paraguay,,901,Spanish,,,,,,Formal,News,Procurement_Licitation,26,,,,False,lexical,False,0,15.0,Públicas,ADJ,nmod,ne-i-org
Paraguay,,901,Spanish,,,,,,Formal,News,Procurement_Licitation,26,,,,False,lexical,False,1,17.0,DNCP,PROPN,appos,ne-b-org
Paraguay,,901,Guarani,,,,,,Formal,News,Procurement_Licitation,26,,,,False,lexical,True,1,19.0,ome’ê,VERB,parataxis,gn
Paraguay,,901,Guarani,,,,,,Formal,News,Procurement_Licitation,26,,,,False,lexical,False,0,20.0,tape,NOUN,compound,gn
Paraguay,,901,Spanish,,,,,,Formal,News,Procurement_Licitation,26,,,,False,lexical,False,1,21.0,adjudicación,NOUN,obj,es-b-ul
Paraguay,,901,Spanish,,,,,,Formal,News,Procurement_Licitation,26,,,,False,lexical,False,0,22.0,MOPC,PROPN,iobj,ne-b-org
Paraguay,,901,Guarani,,,,,,Formal,News,Procurement_Licitation,26,,,,False,lexical,True,1,24.0,oky,VERB,parataxis,gn
Paraguay,,901,Spanish,,,,,,Formal,News,Procurement_Licitation,26,,,,False,lexical,False,1,25.0,protesta,NOUN,obj,es-b-ul
Paraguay,689.0,902,Spanish,4.0,establecimiento,NOUN,obj,es-b-ul,Formal,News,PublicAdministration_Changes,13,0.0,7.0,4.0,False,lexical,False,1,,,,,
Paraguay,689.0,902,Guarani,1.0,distrito,NOUN,nmod,gn,Formal,News,PublicAdministration_Changes,13,0.0,7.0,4.0,False,lexical,False,1,,,,,
Paraguay,689.0,902,Spanish,1.0,Yataity,PROPN,flat,ne-b-loc,Formal,News,PublicAdministration_Changes,13,0.0,7.0,4.0,False,lexical,False,1,,,,,
Paraguay,689.0,902,Guarani,1.0,ha,CCONJ,cc,gn,Formal,News,PublicAdministration_Changes,13,0.0,7.0,4.0,True,functional,True,1,,,,,
Paraguay,689.0,902,Spanish,1.0,Mbokajaty,PROPN,conj,ne-b-loc,Formal,News,PublicAdministration_Changes,13,0.0,7.0,4.0,False,lexical,False,1,,,,,
Paraguay,,902,Guarani,,,,,,Formal,News,PublicAdministration_Changes,13,,,,False,lexical,False,0,1.0,Ombokatupyry,VERB,root,gn
Paraguay,,902,Guarani,,,,,,Formal,News,PublicAdministration_Changes,13,,,,True,functional,True,0,2.0,ha,CCONJ,cc,gn
Paraguay,,902,Guarani,,,,,,Formal,News,PublicAdministration_Changes,13,,,,False,lexical,False,0,3.0,omotenonde,VERB,conj,gn
Paraguay,,902,Spanish,,,,,,Formal,News,PublicAdministration_Changes,13,,,,False,lexical,False,1,4.0,establecimiento,NOUN,obj,es-b-ul
Paraguay,,902,Spanish,,,,,,Formal,News,PublicAdministration_Changes,13,,,,False,lexical,False,0,5.0,Grupo,PROPN,flat,ne-b-org
Paraguay,,902,Spanish,,,,,,Formal,News,PublicAdministration_Changes,13,,,,False,lexical,False,0,6.0,La,PROPN,flat,ne-i-org
Paraguay,,902,Spanish,,,,,,Formal,News,PublicAdministration_Changes,13,,,,False,lexical,False,0,7.0,Rivera,PROPN,flat,ne-i-org
Paraguay,,902,Guarani,,,,,,Formal,News,PublicAdministration_Changes,13,,,,False,lexical,False,1,9.0,distrito,NOUN,nmod,gn
Paraguay,,902,Spanish,,,,,,Formal,News,PublicAdministration_Changes,13,,,,False,lexical,False,1,10.0,Yataity,PROPN,flat,ne-b-loc
Paraguay,,902,Guarani,,,,,,Formal,News,PublicAdministration_Changes,13,,,,True,functional,True,1,11.0,ha,CCONJ,cc,gn
Paraguay,,902,Spanish,,,,,,Formal,News,PublicAdministration_Changes,13,,,,False,lexical,False,1,12.0,Mbokajaty,PROPN,conj,ne-b-loc
Paraguay,690.0,903,Spanish,2.0,nacionales,ADJ,amod,es-b-ul,Formal,News,PublicAdministration_Changes,15,0.0,7.0,5.0,False,lexical,False,1,,,,,
Paraguay,690.0,903,Spanish,2.0,internacional,ADJ,nsubj,es-b-ul,Formal,News,PublicAdministration_Changes,15,0.0,7.0,5.0,False,lexical,False,1,,,,,
Paraguay,690.0,903,Guarani,2.0,oipytyvõ,VERB,conj,gn,Formal,News,PublicAdministration_Changes,15,0.0,7.0,5.0,False,lexical,False,1,,,,,
Paraguay,690.0,903,Spanish,1.0,",",PUNCT,punct,es-b-ul,Formal,News,PublicAdministration_Changes,15,0.0,7.0,5.0,False,other,False,1,,,,,
Paraguay,690.0,903,Guarani,2.0,péicha,ADV,advmod,gn,Formal,News,PublicAdministration_Changes,15,0.0,7.0,5.0,False,other,False,1,,,,,
Paraguay,690.0,903,Spanish,2.0,delegación,NOUN,nmod,es-b-ul,Formal,News,PublicAdministration_Changes,15,0.0,7.0,5.0,False,lexical,False,1,,,,,
Paraguay,,903,Guarani,,,,,,Formal,News,PublicAdministration_Changes,15,,,,False,lexical,False,0,2.0,conductores,NOUN,root,gn
Paraguay,,903,Spanish,,,,,,Formal,News,PublicAdministration_Changes,15,,,,False,lexical,False,1,3.0,nacionales,ADJ,amod,es-b-ul
Paraguay,,903,Spanish,,,,,,Formal,News,PublicAdministration_Changes,15,,,,False,other,False,0,4.0,",",PUNCT,punct,es-i-ul
Paraguay,,903,Spanish,,,,,,Formal,News,PublicAdministration_Changes,15,,,,False,lexical,False,1,6.0,internacional,ADJ,nsubj,es-b-ul
Paraguay,,903,Spanish,,,,,,Formal,News,PublicAdministration_Changes,15,,,,True,functional,True,0,7.0,ikatúva,AUX,aux,es-i-ul
Paraguay,,903,Guarani,,,,,,Formal,News,PublicAdministration_Changes,15,,,,False,lexical,False,1,8.0,oipytyvõ,VERB,conj,gn
Paraguay,,903,Guarani,,,,,,Formal,News,PublicAdministration_Changes,15,,,,False,lexical,False,0,9.0,asesoría,NOUN,obj,gn
Paraguay,,903,Spanish,,,,,,Formal,News,PublicAdministration_Changes,15,,,,False,other,False,1,10.0,",",PUNCT,punct,es-b-ul
Paraguay,,903,Guarani,,,,,,Formal,News,PublicAdministration_Changes,15,,,,False,other,False,1,12.0,péicha,ADV,advmod,gn
Paraguay,,903,Guarani,,,,,,Formal,News,PublicAdministration_Changes,15,,,,False,lexical,False,0,13.0,jefe,NOUN,conj,gn
Paraguay,,903,Spanish,,,,,,Formal,News,PublicAdministration_Changes,15,,,,False,lexical,False,1,14.0,delegación,NOUN,nmod,es-b-ul
Paraguay,,903,Spanish,,,,,,Formal,News,PublicAdministration_Changes,15,,,,False,other,False,0,15.0,.,PUNCT,punct,es-i-ul
Paraguay,691.0,904,Spanish,1.0,juventud,NOUN,nsubj,es-b-ul,Informal,Personal,Personal_Emotional,5,0.0,2.0,3.0,False,lexical,False,1,,,,,
Paraguay,691.0,904,Guarani,2.0,kuera,PRON,nmod,gn,Informal,Personal,Personal_Emotional,5,0.0,2.0,3.0,False,other,False,1,,,,,
Paraguay,691.0,904,Spanish,1.0,barbaro,ADJ,vocative,es-b-ul,Informal,Personal,Personal_Emotional,5,0.0,2.0,3.0,False,lexical,False,1,,,,,
Paraguay,,904,Guarani,,,,,,Informal,Personal,Personal_Emotional,5,,,,False,lexical,False,0,1.0,Ika'u,VERB,root,gn
Paraguay,,904,Spanish,,,,,,Informal,Personal,Personal_Emotional,5,,,,False,lexical,False,1,2.0,juventud,NOUN,nsubj,es-b-ul
Paraguay,,904,Guarani,,,,,,Informal,Personal,Personal_Emotional,5,,,,False,other,False,1,3.0,kuera,PRON,nmod,gn
Paraguay,,904,Guarani,,,,,,Informal,Personal,Personal_Emotional,5,,,,False,other,False,0,4.0,nde,PRON,det,gn
Paraguay,,904,Spanish,,,,,,Informal,Personal,Personal_Emotional,5,,,,False,lexical,False,1,5.0,barbaro,ADJ,vocative,es-b-ul
Paraguay,692.0,905,Spanish,1.0,OCTUBRE,PROPN,appos,es-b-ul,Informal,Personal,Personal_Emotional,7,0.0,1.0,5.0,False,lexical,False,1,,,,,
Paraguay,692.0,905,Guarani,3.0,CHÉNGO,PRON,nsubj,gn,Informal,Personal,Personal_Emotional,7,0.0,1.0,5.0,False,other,False,1,,,,,
Paraguay,,905,Guarani,,,,,,Informal,Personal,Personal_Emotional,7,,,,False,other,True,0,1.0,MBA'ETEKO,INTJ,discourse,gn
Paraguay,,905,Guarani,,,,,,Informal,Personal,Personal_Emotional,7,,,,False,lexical,False,0,2.0,KARAI,NOUN,vocative,gn
Paraguay,,905,Spanish,,,,,,Informal,Personal,Personal_Emotional,7,,,,False,lexical,False,1,3.0,OCTUBRE,PROPN,appos,es-b-ul
Paraguay,,905,Guarani,,,,,,Informal,Personal,Personal_Emotional,7,,,,False,other,False,1,5.0,CHÉNGO,PRON,nsubj,gn
Paraguay,,905,Guarani,,,,,,Informal,Personal,Personal_Emotional,7,,,,False,other,False,0,6.0,PEICHAMÍNTE,ADV,advmod,gn
Paraguay,,905,Guarani,,,,,,Informal,Personal,Personal_Emotional,7,,,,False,lexical,False,0,7.0,ROHA'ÂRÔHINAKURI,VERB,root,gn
Paraguay,693.0,906,Spanish,6.0,Unidad,NOUN,nsubj,ne-b-org,Formal,News,PublicAdministration_Changes,37,0.0,15.0,14.0,False,lexical,False,1,,,,,
Paraguay,693.0,906,Spanish,1.0,SAR,PROPN,appos,ne-b-org,Formal,News,PublicAdministration_Changes,37,0.0,15.0,14.0,False,lexical,False,1,,,,,
Paraguay,693.0,906,Guarani,2.0,oñemopyenda,VERB,conj,gn,Formal,News,PublicAdministration_Changes,37,0.0,15.0,14.0,False,lexical,False,1,,,,,
Paraguay,693.0,906,Spanish,1.0,MOPC,PROPN,nmod,ne-b-org,Formal,News,PublicAdministration_Changes,37,0.0,15.0,14.0,False,lexical,False,1,,,,,
Paraguay,693.0,906,Guarani,1.0,oimehápe,ADV,advmod,gn,Formal,News,PublicAdministration_Changes,37,0.0,15.0,14.0,False,other,False,1,,,,,
Paraguay,693.0,906,Spanish,3.0,monumento,NOUN,nmod,es-b-ul,Formal,News,PublicAdministration_Changes,37,0.0,15.0,14.0,False,lexical,False,1,,,,,
Paraguay,693.0,906,Guarani,2.0,péva,PRON,det,gn,Formal,News,PublicAdministration_Changes,37,0.0,15.0,14.0,False,other,False,1,,,,,
Paraguay,693.0,906,Spanish,1.0,puesto,NOUN,appos,es-b-ul,Formal,News,PublicAdministration_Changes,37,0.0,15.0,14.0,False,lexical,False,1,,,,,
Paraguay,693.0,906,Guarani,1.0,oñemomba’eguasúva,VERB,acl,gn,Formal,News,PublicAdministration_Changes,37,0.0,15.0,14.0,False,lexical,False,1,,,,,
Paraguay,693.0,906,Guarani,1.0,ha’éva,PRON,det,gn,Formal,News,PublicAdministration_Changes,37,0.0,15.0,14.0,False,other,False,1,,,,,
Paraguay,693.0,906,Spanish,1.0,unidad,NOUN,appos,es-b-ul,Formal,News,PublicAdministration_Changes,37,0.0,15.0,14.0,False,lexical,False,1,,,,,
Paraguay,693.0,906,Guarani,1.0,omba’apóva,VERB,acl,gn,Formal,News,PublicAdministration_Changes,37,0.0,15.0,14.0,False,lexical,False,1,,,,,
Paraguay,693.0,906,Spanish,2.0,unidades,NOUN,obj,es-b-ul,Formal,News,PublicAdministration_Changes,37,0.0,15.0,14.0,False,lexical,False,1,,,,,
Paraguay,693.0,906,Guarani,2.0,ko'ã,DET,det,gn,Formal,News,PublicAdministration_Changes,37,0.0,15.0,14.0,True,functional,False,1,,,,,
Paraguay,693.0,906,Guarani,3.0,hi’aguĩvo,ADV,advmod,gn,Formal,News,PublicAdministration_Changes,37,0.0,15.0,14.0,False,other,False,1,,,,,
Paraguay,,906,Guarani,,,,,,Formal,News,PublicAdministration_Changes,37,,,,False,other,False,0,1.0,Péicha,ADV,advmod,gn
Paraguay,,906,Spanish,,,,,,Formal,News,PublicAdministration_Changes,37,,,,False,lexical,False,1,2.0,Unidad,NOUN,nsubj,ne-b-org
Paraguay,,906,Spanish,,,,,,Formal,News,PublicAdministration_Changes,37,,,,False,lexical,False,0,3.0,Especial,ADJ,amod,ne-i-org
Paraguay,,906,Spanish,,,,,,Formal,News,PublicAdministration_Changes,37,,,,True,functional,False,0,4.0,de,ADP,case,ne-i-org
Paraguay,,906,Spanish,,,,,,Formal,News,PublicAdministration_Changes,37,,,,False,lexical,False,0,5.0,Búsqueda,NOUN,nmod,ne-i-org
Paraguay,,906,Spanish,,,,,,Formal,News,PublicAdministration_Changes,37,,,,True,functional,True,0,6.0,y,CCONJ,cc,ne-i-org
Paraguay,,906,Spanish,,,,,,Formal,News,PublicAdministration_Changes,37,,,,False,lexical,False,0,7.0,Rescate,NOUN,root,ne-i-org
Paraguay,,906,Spanish,,,,,,Formal,News,PublicAdministration_Changes,37,,,,False,lexical,False,1,9.0,SAR,PROPN,appos,ne-b-org
Paraguay,,906,Guarani,,,,,,Formal,News,PublicAdministration_Changes,37,,,,False,lexical,False,1,11.0,oñemopyenda,VERB,conj,gn
Paraguay,,906,Guarani,,,,,,Formal,News,PublicAdministration_Changes,37,,,,False,lexical,False,0,12.0,korapy,NOUN,obl,gn
Paraguay,,906,Spanish,,,,,,Formal,News,PublicAdministration_Changes,37,,,,False,lexical,False,1,13.0,MOPC,PROPN,nmod,ne-b-org
Paraguay,,906,Guarani,,,,,,Formal,News,PublicAdministration_Changes,37,,,,False,other,False,1,15.0,oimehápe,ADV,advmod,gn
Paraguay,,906,Spanish,,,,,,Formal,News,PublicAdministration_Changes,37,,,,False,lexical,False,1,16.0,monumento,NOUN,nmod,es-b-ul
Paraguay,,906,Spanish,,,,,,Formal,News,PublicAdministration_Changes,37,,,,True,functional,False,0,17.0,las,DET,det,es-i-ul
Paraguay,,906,Spanish,,,,,,Formal,News,PublicAdministration_Changes,37,,,,False,lexical,False,0,18.0,Residentas,PROPN,nmod,es-i-ul
Paraguay,,906,Guarani,,,,,,Formal,News,PublicAdministration_Changes,37,,,,False,other,False,1,21.0,péva,PRON,det,gn
Paraguay,,906,Guarani,,,,,,Formal,News,PublicAdministration_Changes,37,,,,True,functional,False,0,22.0,peteî,DET,det,gn
Paraguay,,906,Spanish,,,,,,Formal,News,PublicAdministration_Changes,37,,,,False,lexical,False,1,23.0,puesto,NOUN,appos,es-b-ul
Paraguay,,906,Guarani,,,,,,Formal,News,PublicAdministration_Changes,37,,,,False,lexical,False,1,24.0,oñemomba’eguasúva,VERB,acl,gn
Paraguay,,906,Guarani,,,,,,Formal,News,PublicAdministration_Changes,37,,,,False,other,False,1,26.0,ha’éva,PRON,det,gn
Paraguay,,906,Spanish,,,,,,Formal,News,PublicAdministration_Changes,37,,,,False,lexical,False,1,27.0,unidad,NOUN,appos,es-b-ul
Paraguay,,906,Guarani,,,,,,Formal,News,PublicAdministration_Changes,37,,,,False,lexical,False,1,28.0,omba’apóva,VERB,acl,gn
Paraguay,,906,Spanish,,,,,,Formal,News,PublicAdministration_Changes,37,,,,False,lexical,False,1,29.0,unidades,NOUN,obj,es-b-ul
Paraguay,,906,Spanish,,,,,,Formal,News,PublicAdministration_Changes,37,,,,False,lexical,False,0,30.0,aéreas,ADJ,amod,es-i-ul
Paraguay,,906,Guarani,,,,,,Formal,News,PublicAdministration_Changes,37,,,,True,functional,False,1,31.0,ko'ã,DET,det,gn
Paraguay,,906,Guarani,,,,,,Formal,News,PublicAdministration_Changes,37,,,,False,lexical,False,0,32.0,tenda,NOUN,obl,gn
Paraguay,,906,Guarani,,,,,,Formal,News,PublicAdministration_Changes,37,,,,False,other,False,1,34.0,hi’aguĩvo,ADV,advmod,gn
Paraguay,,906,Guarani,,,,,,Formal,News,PublicAdministration_Changes,37,,,,False,lexical,False,0,35.0,kuartel,NOUN,obl,gn
Paraguay,,906,Guarani,,,,,,Formal,News,PublicAdministration_Changes,37,,,,True,functional,False,0,36.0,chugui,ADP,case,gn
Paraguay,694.0,907,Guarani,1.0,he’i,VERB,parataxis,gn,Informal,Sports,Sports_Event,21,1.0,16.0,3.0,False,lexical,True,1,,,,,
Paraguay,694.0,907,Spanish,2.0,los,DET,det,es-b-cc,Informal,Sports,Sports_Event,21,1.0,16.0,3.0,True,functional,False,1,,,,,
Paraguay,694.0,907,Spanish,3.0,ni,CCONJ,cc,es-b-cc,Informal,Sports,Sports_Event,21,1.0,16.0,3.0,True,functional,True,1,,,,,
Paraguay,694.0,907,Spanish,4.0,igual,ADV,advmod,es-b-cc,Informal,Sports,Sports_Event,21,1.0,16.0,3.0,False,other,False,1,,,,,
Paraguay,694.0,907,Guarani,2.0,nde,PRON,det,gn,Informal,Sports,Sports_Event,21,1.0,16.0,3.0,False,other,False,1,,,,,
Paraguay,,907,Spanish,,,,,,Informal,Sports,Sports_Event,21,,,,False,lexical,False,0,1.0,Vamos,VERB,root,es-b-cc
Paraguay,,907,Spanish,,,,,,Informal,Sports,Sports_Event,21,,,,True,functional,True,0,2.0,a,PART,mark,es-i-cc
Paraguay,,907,Spanish,,,,,,Informal,Sports,Sports_Event,21,,,,False,lexical,False,0,3.0,jugar,VERB,xcomp,es-i-cc
Paraguay,,907,Spanish,,,,,,Informal,Sports,Sports_Event,21,,,,True,functional,False,0,4.0,la,DET,det,es-i-cc
Paraguay,,907,Spanish,,,,,,Informal,Sports,Sports_Event,21,,,,False,lexical,False,0,5.0,copa,NOUN,obj,es-i-cc
Paraguay,,907,Spanish,,,,,,Informal,Sports,Sports_Event,21,,,,False,lexical,False,0,6.0,sudamericana,ADJ,amod,es-i-cc
Paraguay,,907,Spanish,,,,,,Informal,Sports,Sports_Event,21,,,,False,other,False,0,7.0,mejor,ADV,advmod,es-i-cc
Paraguay,,907,Guarani,,,,,,Informal,Sports,Sports_Event,21,,,,False,lexical,True,1,8.0,he’i,VERB,parataxis,gn
Paraguay,,907,Spanish,,,,,,Informal,Sports,Sports_Event,21,,,,True,functional,False,1,9.0,los,DET,det,es-b-cc
Paraguay,,907,Spanish,,,,,,Informal,Sports,Sports_Event,21,,,,False,lexical,False,0,10.0,perros,NOUN,nsubj,es-i-cc
Paraguay,,907,Spanish,,,,,,Informal,Sports,Sports_Event,21,,,,True,functional,True,1,12.0,ni,CCONJ,cc,es-b-cc
Paraguay,,907,Spanish,,,,,,Informal,Sports,Sports_Event,21,,,,False,lexical,False,0,13.0,copa,NOUN,obj,ne-b-org
Paraguay,,907,Spanish,,,,,,Informal,Sports,Sports_Event,21,,,,False,lexical,False,0,14.0,Paraguay,PROPN,nmod,ne-i-org
Paraguay,,907,Spanish,,,,,,Informal,Sports,Sports_Event,21,,,,False,other,False,1,16.0,igual,ADV,advmod,es-b-cc
Paraguay,,907,Spanish,,,,,,Informal,Sports,Sports_Event,21,,,,False,other,False,0,17.0,te,PRON,iobj,es-i-cc
Paraguay,,907,Spanish,,,,,,Informal,Sports,Sports_Event,21,,,,False,lexical,True,0,18.0,amo,VERB,parataxis,es-i-cc
Paraguay,,907,Spanish,,,,,,Informal,Sports,Sports_Event,21,,,,False,lexical,False,0,19.0,cerro,PROPN,obj,ne-b-org
Paraguay,,907,Guarani,,,,,,Informal,Sports,Sports_Event,21,,,,False,other,False,1,20.0,nde,PRON,det,gn
Paraguay,,907,Guarani,,,,,,Informal,Sports,Sports_Event,21,,,,False,lexical,False,0,21.0,tembo,NOUN,appos,gn
Paraguay,695.0,908,Spanish,1.0,la,DET,det,es-b-ul,Informal,Personal,Humor_Rant,5,0.0,1.0,3.0,True,functional,False,1,,,,,
Paraguay,695.0,908,Guarani,1.0,tavy,NOUN,root,gn,Informal,Personal,Humor_Rant,5,0.0,1.0,3.0,False,lexical,False,1,,,,,
Paraguay,,908,Guarani,,,,,,Informal,Personal,Humor_Rant,5,,,,False,lexical,False,0,1.0,Tuicha,ADJ,amod,gn
Paraguay,,908,Guarani,,,,,,Informal,Personal,Humor_Rant,5,,,,False,other,False,0,2.0,mba'e,PRON,det,gn
Paraguay,,908,Spanish,,,,,,Informal,Personal,Humor_Rant,5,,,,True,functional,False,1,3.0,la,DET,det,es-b-ul
Paraguay,,908,Guarani,,,,,,Informal,Personal,Humor_Rant,5,,,,False,lexical,False,1,4.0,tavy,NOUN,root,gn
Paraguay,696.0,911,Spanish,1.0,veda,NOUN,obj,es-b-ul,Informal,Personal,Personal_Emotional,3,0.0,1.0,2.0,False,lexical,False,1,,,,,
Paraguay,,911,Guarani,,,,,,Informal,Personal,Personal_Emotional,3,,,,False,lexical,False,0,1.0,Jesareko,VERB,root,gn
Paraguay,,911,Guarani,,,,,,Informal,Personal,Personal_Emotional,3,,,,False,other,False,0,2.0,mbarete,ADV,advmod,gn
Paraguay,,911,Spanish,,,,,,Informal,Personal,Personal_Emotional,3,,,,False,lexical,False,1,3.0,veda,NOUN,obj,es-b-ul
Paraguay,697.0,912,Spanish,2.0,no,ADV,advmod,es-b-cc,Informal,Personal,Humor_Rant,19,1.0,9.0,6.0,False,other,False,1,,,,,
Paraguay,697.0,912,Spanish,1.0,pero,CCONJ,cc,es-b-ul,Informal,Personal,Humor_Rant,19,1.0,9.0,6.0,True,functional,True,1,,,,,
Paraguay,697.0,912,Guarani,4.0,eja’o,VERB,parataxis,gn,Informal,Personal,Humor_Rant,19,1.0,9.0,6.0,False,lexical,True,1,,,,,
