corpus,source_row,sentence_id,language,span_len,switch_form,switch_upos,switch_deprel,switch_lang_tag,register,secondary_register,topic,sentence_len,speaker,age,gender,is_functional,upos_class,high_scope_deprel,switch_start,token_id,form,upos,deprel,raw_lang_tag,has_emoji,total_spa,total_gua
Paraguay,,194.0,Spanish,,,,,,Informal,Personal,UserMention_Request_Response,28.0,,,,False,lexical,False,0,18.0,contestadora,NOUN,nsubj,es-i-cc,,,
Paraguay,,194.0,Spanish,,,,,,Informal,Personal,UserMention_Request_Response,28.0,,,,True,functional,True,0,19.0,como,SCONJ,mark,es-i-cc,,,
Paraguay,,194.0,Spanish,,,,,,Informal,Personal,UserMention_Request_Response,28.0,,,,True,functional,True,0,20.0,si,SCONJ,mark,es-i-cc,,,
Paraguay,,194.0,Spanish,,,,,,Informal,Personal,UserMention_Request_Response,28.0,,,,True,functional,False,0,21.0,estuviese,AUX,advcl,es-i-cc,,,
Paraguay,,194.0,Spanish,,,,,,Informal,Personal,UserMention_Request_Response,28.0,,,,False,lexical,False,0,22.0,apagado,ADJ,xcomp,es-i-cc,,,
Paraguay,,194.0,Guarani,,,,,,Informal,Personal,UserMention_Request_Response,28.0,,,,False,other,False,1,24.0,Che,PRON,det,gn,,,
Paraguay,,194.0,Guarani,,,,,,Informal,Personal,UserMention_Request_Response,28.0,,,,False,lexical,True,0,25.0,kuerai,ADJ,discourse,gn,,,
Paraguay,,194.0,Spanish,,,,,,Informal,Personal,UserMention_Request_Response,28.0,,,,True,functional,False,1,26.0,de,ADP,case,es-b-cc,,,
Paraguay,,194.0,Spanish,,,,,,Informal,Personal,UserMention_Request_Response,28.0,,,,False,other,False,0,27.0,uds,PRON,nmod,es-i-cc,,,
Paraguay,138.0,195.0,Spanish,3.0,🙄,other,discourse,es-b-cc,Informal,Personal,Humor_Rant,19.0,,,,False,other,True,1,,,,,,1.0,15.0,2.0
Paraguay,138.0,195.0,Guarani,1.0,casa,NOUN,obl,gn,Informal,Personal,Humor_Rant,19.0,,,,False,lexical,False,1,,,,,,1.0,15.0,2.0
Paraguay,138.0,195.0,Spanish,6.0,",",PUNCT,punct,es-b-cc,Informal,Personal,Humor_Rant,19.0,,,,False,other,False,1,,,,,,1.0,15.0,2.0
Paraguay,138.0,195.0,Guarani,1.0,casa,NOUN,obl,gn,Informal,Personal,Humor_Rant,19.0,,,,False,lexical,False,1,,,,,,1.0,15.0,2.0
Paraguay,,195.0,Spanish,,,,,,Informal,Personal,Humor_Rant,19.0,,,,True,functional,False,0,1.0,Tu,DET,det,es-b-cc,,,
Paraguay,,195.0,Spanish,,,,,,Informal,Personal,Humor_Rant,19.0,,,,False,lexical,False,0,2.0,nivel,NOUN,nsubj,es-i-cc,,,
Paraguay,,195.0,Spanish,,,,,,Informal,Personal,Humor_Rant,19.0,,,,True,functional,False,0,3.0,de,ADP,case,es-i-cc,,,
Paraguay,,195.0,Spanish,,,,,,Informal,Personal,Humor_Rant,19.0,,,,False,lexical,False,0,4.0,hipocresia,NOUN,nmod,es-i-cc,,,
Paraguay,,195.0,Spanish,,,,,,Informal,Personal,Humor_Rant,19.0,,,,True,functional,True,0,5.0,es,AUX,cop,es-i-cc,,,
Paraguay,,195.0,Spanish,,,,,,Informal,Personal,Humor_Rant,19.0,,,,False,lexical,False,0,6.0,increibleeeeee,ADJ,root,es-i-cc,,,
Paraguay,,195.0,Spanish,,,,,,Informal,Personal,Humor_Rant,19.0,,,,False,other,True,1,8.0,🙄,other,discourse,es-b-cc,,,
Paraguay,,195.0,Spanish,,,,,,Informal,Personal,Humor_Rant,19.0,,,,False,lexical,True,0,9.0,quédate,VERB,parataxis,es-i-cc,,,
Paraguay,,195.0,Spanish,,,,,,Informal,Personal,Humor_Rant,19.0,,,,True,functional,False,0,10.0,en,ADP,case,es-i-cc,,,
Paraguay,,195.0,Guarani,,,,,,Informal,Personal,Humor_Rant,19.0,,,,False,lexical,False,1,11.0,casa,NOUN,obl,gn,,,
Paraguay,,195.0,Spanish,,,,,,Informal,Personal,Humor_Rant,19.0,,,,False,other,False,1,13.0,",",PUNCT,punct,es-b-cc,,,
Paraguay,,195.0,Spanish,,,,,,Informal,Personal,Humor_Rant,19.0,,,,True,functional,True,0,14.0,ni,CCONJ,cc,es-i-cc,,,
Paraguay,,195.0,Spanish,,,,,,Informal,Personal,Humor_Rant,19.0,,,,True,functional,False,0,15.0,un,DET,det,es-i-cc,,,
Paraguay,,195.0,Spanish,,,,,,Informal,Personal,Humor_Rant,19.0,,,,False,lexical,False,0,16.0,quedarse,VERB,conj,es-i-cc,,,
Paraguay,,195.0,Spanish,,,,,,Informal,Personal,Humor_Rant,19.0,,,,True,functional,False,0,17.0,en,ADP,case,es-i-cc,,,
Paraguay,,195.0,Spanish,,,,,,Informal,Personal,Humor_Rant,19.0,,,,True,functional,False,0,18.0,su,DET,det,es-i-cc,,,
Paraguay,,195.0,Guarani,,,,,,Informal,Personal,Humor_Rant,19.0,,,,False,lexical,False,1,19.0,casa,NOUN,obl,gn,,,
Paraguay,139.0,196.0,Spanish,4.0,edición,NOUN,nmod,es-b-ul,Formal,Announcement,Sports_Event,20.0,,,,False,lexical,False,1,,,,,,0.0,11.0,4.0
Paraguay,139.0,196.0,Guarani,1.0,ojeheróva,VERB,root,gn,Formal,Announcement,Sports_Event,20.0,,,,False,lexical,False,1,,,,,,0.0,11.0,4.0
Paraguay,139.0,196.0,Spanish,4.0,caravana,NOUN,obj,es-b-ul,Formal,Announcement,Sports_Event,20.0,,,,False,lexical,False,1,,,,,,0.0,11.0,4.0
Paraguay,139.0,196.0,Guarani,1.0,omboguátava,VERB,acl,gn,Formal,Announcement,Sports_Event,20.0,,,,False,lexical,False,1,,,,,,0.0,11.0,4.0
Paraguay,139.0,196.0,Spanish,1.0,domingo,NOUN,obj,es-b-cc,Formal,Announcement,Sports_Event,20.0,,,,False,lexical,False,1,,,,,,0.0,11.0,4.0
Paraguay,139.0,196.0,Spanish,2.0,de,ADP,case,es-b-cc,Formal,Announcement,Sports_Event,20.0,,,,True,functional,False,1,,,,,,0.0,11.0,4.0
Paraguay,139.0,196.0,Guarani,1.0,oúvape,ADV,advmod,gn,Formal,Announcement,Sports_Event,20.0,,,,False,other,False,1,,,,,,0.0,11.0,4.0
Paraguay,,196.0,Guarani,,,,,,Formal,Announcement,Sports_Event,20.0,,,,False,lexical,False,0,1.0,Mokõiha,ADJ,amod,gn,,,
Paraguay,,196.0,Spanish,,,,,,Formal,Announcement,Sports_Event,20.0,,,,False,lexical,False,1,2.0,edición,NOUN,nmod,es-b-ul,,,
Paraguay,,196.0,Spanish,,,,,,Formal,Announcement,Sports_Event,20.0,,,,False,lexical,False,0,3.0,torneo,NOUN,nsubj,es-i-ul,,,
Paraguay,,196.0,Spanish,,,,,,Formal,Announcement,Sports_Event,20.0,,,,True,functional,False,0,4.0,de,ADP,case,es-i-ul,,,
Paraguay,,196.0,Spanish,,,,,,Formal,Announcement,Sports_Event,20.0,,,,False,lexical,False,0,5.0,pesca,NOUN,nmod,es-i-ul,,,
Paraguay,,196.0,Guarani,,,,,,Formal,Announcement,Sports_Event,20.0,,,,False,lexical,False,1,6.0,ojeheróva,VERB,root,gn,,,
Paraguay,,196.0,Spanish,,,,,,Formal,Announcement,Sports_Event,20.0,,,,False,lexical,False,1,9.0,caravana,NOUN,obj,es-b-ul,,,
Paraguay,,196.0,Spanish,,,,,,Formal,Announcement,Sports_Event,20.0,,,,False,lexical,False,0,10.0,Ayolas,PROPN,nmod,ne-b-loc,,,
Paraguay,,196.0,Spanish,,,,,,Formal,Announcement,Sports_Event,20.0,,,,False,lexical,False,0,11.0,capítulo,NOUN,nmod,es-b-ul,,,
Paraguay,,196.0,Spanish,,,,,,Formal,Announcement,Sports_Event,20.0,,,,False,lexical,False,0,12.0,junio,NOUN,nmod,es-i-ul,,,
Paraguay,,196.0,Guarani,,,,,,Formal,Announcement,Sports_Event,20.0,,,,False,lexical,False,1,15.0,omboguátava,VERB,acl,gn,,,
Paraguay,,196.0,Spanish,,,,,,Formal,Announcement,Sports_Event,20.0,,,,False,lexical,False,1,16.0,domingo,NOUN,obj,es-b-cc,,,
Paraguay,,196.0,Spanish,,,,,,Formal,Announcement,Sports_Event,20.0,,,,True,functional,False,1,18.0,de,ADP,case,es-b-cc,,,
Paraguay,,196.0,Spanish,,,,,,Formal,Announcement,Sports_Event,20.0,,,,False,lexical,False,0,19.0,junio,NOUN,nmod,es-i-cc,,,
Paraguay,,196.0,Guarani,,,,,,Formal,Announcement,Sports_Event,20.0,,,,False,other,False,1,20.0,oúvape,ADV,advmod,gn,,,
Paraguay,140.0,197.0,Guarani,4.0,yvytu,NOUN,nsubj,gn,Formal,News,Transport_PublicSafety,23.0,,,,False,lexical,False,1,,,,,,0.0,9.0,12.0
Paraguay,140.0,197.0,Spanish,3.0,Región,PROPN,compound,ne-b-loc,Formal,News,Transport_PublicSafety,23.0,,,,False,lexical,False,1,,,,,,0.0,9.0,12.0
Paraguay,140.0,197.0,Guarani,2.0,gotyo,ADP,obl,gn,Formal,News,Transport_PublicSafety,23.0,,,,True,functional,False,1,,,,,,0.0,9.0,12.0
Paraguay,140.0,197.0,Spanish,2.0,Bajo,PROPN,compound,ne-b-loc,Formal,News,Transport_PublicSafety,23.0,,,,False,lexical,False,1,,,,,,0.0,9.0,12.0
Paraguay,140.0,197.0,Spanish,2.0,según,ADP,case,es-b-ul,Formal,News,Transport_PublicSafety,23.0,,,,True,functional,False,1,,,,,,0.0,9.0,12.0
Paraguay,140.0,197.0,Guarani,1.0,ohasáva,VERB,acl,gn,Formal,News,Transport_PublicSafety,23.0,,,,False,lexical,False,1,,,,,,0.0,9.0,12.0
Paraguay,140.0,197.0,Spanish,2.0,Dirección,PROPN,compound,ne-b-org,Formal,News,Transport_PublicSafety,23.0,,,,False,lexical,False,1,,,,,,0.0,9.0,12.0
Paraguay,,197.0,Guarani,,,,,,Formal,News,Transport_PublicSafety,23.0,,,,False,lexical,False,0,1.0,Ama,NOUN,nsubj,gn,,,
Paraguay,,197.0,Guarani,,,,,,Formal,News,Transport_PublicSafety,23.0,,,,True,functional,True,0,2.0,ha,CCONJ,cc,gn,,,
Paraguay,,197.0,Guarani,,,,,,Formal,News,Transport_PublicSafety,23.0,,,,False,lexical,False,0,3.0,yvytu,NOUN,conj,gn,,,
Paraguay,,197.0,Guarani,,,,,,Formal,News,Transport_PublicSafety,23.0,,,,False,lexical,False,0,4.0,hatã,ADJ,amod,gn,,,
Paraguay,,197.0,Guarani,,,,,,Formal,News,Transport_PublicSafety,23.0,,,,False,lexical,False,0,5.0,ohasáva,VERB,root,gn,,,
Paraguay,,197.0,Guarani,,,,,,Formal,News,Transport_PublicSafety,23.0,,,,False,lexical,False,1,7.0,yvytu,NOUN,nsubj,gn,,,
Paraguay,,197.0,Guarani,,,,,,Formal,News,Transport_PublicSafety,23.0,,,,True,functional,True,0,8.0,ha,CCONJ,cc,gn,,,
Paraguay,,197.0,Guarani,,,,,,Formal,News,Transport_PublicSafety,23.0,,,,False,lexical,False,0,9.0,amandáu,NOUN,conj,gn,,,
Paraguay,,197.0,Guarani,,,,,,Formal,News,Transport_PublicSafety,23.0,,,,False,lexical,False,0,10.0,ojeipysóva,VERB,conj,gn,,,
Paraguay,,197.0,Spanish,,,,,,Formal,News,Transport_PublicSafety,23.0,,,,False,lexical,False,1,11.0,Región,PROPN,compound,ne-b-loc,,,
Paraguay,,197.0,Spanish,,,,,,Formal,News,Transport_PublicSafety,23.0,,,,False,lexical,False,0,12.0,Oriental,ADJ,amod,ne-i-loc,,,
Paraguay,,197.0,Spanish,,,,,,Formal,News,Transport_PublicSafety,23.0,,,,False,lexical,False,0,13.0,Norte,PROPN,nmod,ne-i-loc,,,
Paraguay,,197.0,Guarani,,,,,,Formal,News,Transport_PublicSafety,23.0,,,,True,functional,False,1,14.0,gotyo,ADP,obl,gn,,,
Paraguay,,197.0,Guarani,,,,,,Formal,News,Transport_PublicSafety,23.0,,,,True,functional,True,0,15.0,ha,CCONJ,cc,gn,,,
Paraguay,,197.0,Spanish,,,,,,Formal,News,Transport_PublicSafety,23.0,,,,False,lexical,False,1,16.0,Bajo,PROPN,compound,ne-b-loc,,,
Paraguay,,197.0,Spanish,,,,,,Formal,News,Transport_PublicSafety,23.0,,,,False,lexical,False,0,17.0,Chaco,PROPN,conj,ne-i-loc,,,
Paraguay,,197.0,Spanish,,,,,,Formal,News,Transport_PublicSafety,23.0,,,,True,functional,False,1,19.0,según,ADP,case,es-b-ul,,,
Paraguay,,197.0,Spanish,,,,,,Formal,News,Transport_PublicSafety,23.0,,,,False,lexical,False,0,20.0,alerta,NOUN,obl,es-i-ul,,,
Paraguay,,197.0,Guarani,,,,,,Formal,News,Transport_PublicSafety,23.0,,,,False,lexical,False,1,21.0,ohasáva,VERB,acl,gn,,,
Paraguay,,197.0,Spanish,,,,,,Formal,News,Transport_PublicSafety,23.0,,,,False,lexical,False,1,22.0,Dirección,PROPN,compound,ne-b-org,,,
Paraguay,,197.0,Spanish,,,,,,Formal,News,Transport_PublicSafety,23.0,,,,False,lexical,False,0,23.0,Metereología,PROPN,nmod,ne-i-org,,,
Paraguay,141.0,198.0,Guarani,3.0,mba'e,PRON,discourse,gn,Informal,Personal,UserMention_Request_Response,10.0,,,,False,other,True,1,,,,,,1.0,5.0,3.0
Paraguay,,198.0,Spanish,,,,,,Informal,Personal,UserMention_Request_Response,10.0,,,,False,lexical,False,0,1.0,@USER,PROPN,vocative,ne-b-per,,,
Paraguay,,198.0,Spanish,,,,,,Informal,Personal,UserMention_Request_Response,10.0,,,,False,lexical,False,0,2.0,Levántate,VERB,root,es-b-cc,,,
Paraguay,,198.0,Spanish,,,,,,Informal,Personal,UserMention_Request_Response,10.0,,,,True,functional,True,0,3.0,y,CCONJ,cc,es-i-cc,,,
Paraguay,,198.0,Spanish,,,,,,Informal,Personal,UserMention_Request_Response,10.0,,,,False,lexical,False,0,4.0,vení,VERB,conj,es-i-cc,,,
Paraguay,,198.0,Spanish,,,,,,Informal,Personal,UserMention_Request_Response,10.0,,,,True,functional,True,0,5.0,a,ADP,mark,es-i-cc,,,
Paraguay,,198.0,Spanish,,,,,,Informal,Personal,UserMention_Request_Response,10.0,,,,False,lexical,False,0,6.0,laburar,VERB,xcomp,es-i-cc,,,
Paraguay,,198.0,Guarani,,,,,,Informal,Personal,UserMention_Request_Response,10.0,,,,False,other,True,1,7.0,mba'e,PRON,discourse,gn,,,
Paraguay,,198.0,Guarani,,,,,,Informal,Personal,UserMention_Request_Response,10.0,,,,False,other,False,0,8.0,nde,PRON,det,gn,,,
Paraguay,,198.0,Guarani,,,,,,Informal,Personal,UserMention_Request_Response,10.0,,,,False,lexical,False,0,9.0,pliki,NOUN,vocative,gn,,,
Paraguay,142.0,200.0,Guarani,1.0,hina,PART,discourse,gn,Informal,Personal,Humor_Rant,14.0,,,,True,functional,True,1,,,,,,1.0,5.0,8.0
Paraguay,142.0,200.0,Spanish,1.0,estos,DET,det,es-b-cc,Informal,Personal,Humor_Rant,14.0,,,,True,functional,False,1,,,,,,1.0,5.0,8.0
Paraguay,142.0,200.0,Guarani,7.0,ñati'û,NOUN,nsubj,gn,Informal,Personal,Humor_Rant,14.0,,,,False,lexical,False,1,,,,,,1.0,5.0,8.0
Paraguay,,200.0,Spanish,,,,,,Informal,Personal,Humor_Rant,14.0,,,,False,other,False,0,1.0,Se,PRON,expl,es-b-cc,,,
Paraguay,,200.0,Spanish,,,,,,Informal,Personal,Humor_Rant,14.0,,,,False,other,False,0,2.0,te,PRON,iobj,es-i-cc,,,
Paraguay,,200.0,Spanish,,,,,,Informal,Personal,Humor_Rant,14.0,,,,True,functional,True,0,3.0,están,AUX,aux,es-i-cc,,,
Paraguay,,200.0,Spanish,,,,,,Informal,Personal,Humor_Rant,14.0,,,,False,lexical,False,0,4.0,adelantando,VERB,root,es-i-cc,,,
Paraguay,,200.0,Guarani,,,,,,Informal,Personal,Humor_Rant,14.0,,,,True,functional,True,1,5.0,hina,PART,discourse,gn,,,
Paraguay,,200.0,Spanish,,,,,,Informal,Personal,Humor_Rant,14.0,,,,True,functional,False,1,6.0,estos,DET,det,es-b-cc,,,
Paraguay,,200.0,Guarani,,,,,,Informal,Personal,Humor_Rant,14.0,,,,False,lexical,False,1,7.0,ñati'û,NOUN,nsubj,gn,,,
Paraguay,,200.0,Guarani,,,,,,Informal,Personal,Humor_Rant,14.0,,,,False,lexical,False,0,8.0,che'uindema,VERB,acl,gn,,,
Paraguay,,200.0,Guarani,,,,,,Informal,Personal,Humor_Rant,14.0,,,,False,other,False,0,9.0,hikuai,PRON,nsubj,gn,,,
Paraguay,,200.0,Guarani,,,,,,Informal,Personal,Humor_Rant,14.0,,,,True,functional,True,0,10.0,ha,CCONJ,cc,gn,,,
Paraguay,,200.0,Guarani,,,,,,Informal,Personal,Humor_Rant,14.0,,,,False,other,False,0,11.0,nde,PRON,nsubj,gn,,,
Paraguay,,200.0,Guarani,,,,,,Informal,Personal,Humor_Rant,14.0,,,,True,functional,True,0,12.0,katu,PART,discourse,gn,,,
Paraguay,,200.0,Guarani,,,,,,Informal,Personal,Humor_Rant,14.0,,,,False,lexical,False,0,13.0,eñembotavy,VERB,conj,gn,,,
Paraguay,143.0,201.0,Guarani,4.0,kuñanguéra,NOUN,nmod,gn,Formal,News,Cultural_Event_Festival,6.0,,,,False,lexical,False,1,,,,,,0.0,2.0,4.0
Paraguay,143.0,201.0,Spanish,1.0,Villarrica-pe,PROPN,obl,ne-b-loc,Formal,News,Cultural_Event_Festival,6.0,,,,False,lexical,False,1,,,,,,0.0,2.0,4.0
Paraguay,,201.0,Spanish,,,,,,Formal,News,Cultural_Event_Festival,6.0,,,,False,lexical,False,0,1.0,Corrida,NOUN,root,es-b-ul,,,
Paraguay,,201.0,Guarani,,,,,,Formal,News,Cultural_Event_Festival,6.0,,,,False,lexical,False,1,2.0,kuñanguéra,NOUN,nmod,gn,,,
Paraguay,,201.0,Guarani,,,,,,Formal,News,Cultural_Event_Festival,6.0,,,,False,lexical,False,0,3.0,tekove,NOUN,nmod,gn,,,
Paraguay,,201.0,Guarani,,,,,,Formal,News,Cultural_Event_Festival,6.0,,,,False,lexical,False,0,4.0,apo,NOUN,nmod,gn,,,
Paraguay,,201.0,Guarani,,,,,,Formal,News,Cultural_Event_Festival,6.0,,,,True,functional,False,0,5.0,rehe,ADP,case,gn,,,
Paraguay,,201.0,Spanish,,,,,,Formal,News,Cultural_Event_Festival,6.0,,,,False,lexical,False,1,6.0,Villarrica-pe,PROPN,obl,ne-b-loc,,,
Paraguay,144.0,204.0,Spanish,1.0,puta,NOUN,nsubj,es-b-cc,Informal,Personal,Humor_Rant,11.0,,,,False,lexical,False,1,,,,,,0.0,3.0,6.0
Paraguay,144.0,204.0,Guarani,4.0,mbaeicha,ADV,advmod,gn,Informal,Personal,Humor_Rant,11.0,,,,False,other,False,1,,,,,,0.0,3.0,6.0
Paraguay,144.0,204.0,Spanish,2.0,de,ADP,case,es-b-cc,Informal,Personal,Humor_Rant,11.0,,,,True,functional,False,1,,,,,,0.0,3.0,6.0
Paraguay,144.0,204.0,Guarani,1.0,pio,PART,discourse,gn,Informal,Personal,Humor_Rant,11.0,,,,True,functional,True,1,,,,,,0.0,3.0,6.0
Paraguay,,204.0,Guarani,,,,,,Informal,Personal,Humor_Rant,11.0,,,,False,lexical,False,0,1.0,Haihue,NOUN,compound,gn,,,
Paraguay,,204.0,Spanish,,,,,,Informal,Personal,Humor_Rant,11.0,,,,False,lexical,False,1,2.0,puta,NOUN,nsubj,es-b-cc,,,
Paraguay,,204.0,Guarani,,,,,,Informal,Personal,Humor_Rant,11.0,,,,False,other,False,1,3.0,mbaeicha,ADV,advmod,gn,,,
Paraguay,,204.0,Guarani,,,,,,Informal,Personal,Humor_Rant,11.0,,,,True,functional,False,0,4.0,gua,ADP,case,gn,,,
Paraguay,,204.0,Guarani,,,,,,Informal,Personal,Humor_Rant,11.0,,,,False,other,False,0,5.0,mbae,PRON,obj,gn,,,
Paraguay,,204.0,Guarani,,,,,,Informal,Personal,Humor_Rant,11.0,,,,False,lexical,False,0,6.0,oreko,VERB,root,gn,,,
Paraguay,,204.0,Spanish,,,,,,Informal,Personal,Humor_Rant,11.0,,,,True,functional,False,1,8.0,de,ADP,case,es-b-cc,,,
Paraguay,,204.0,Spanish,,,,,,Informal,Personal,Humor_Rant,11.0,,,,False,lexical,False,0,9.0,oro,NOUN,nmod,es-i-cc,,,
Paraguay,,204.0,Guarani,,,,,,Informal,Personal,Humor_Rant,11.0,,,,True,functional,True,1,10.0,pio,PART,discourse,gn,,,
Paraguay,145.0,205.0,Spanish,3.0,Mesa,NOUN,compound,ne-b-org,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,1,,,,,,0.0,15.0,4.0
Paraguay,145.0,205.0,Guarani,1.0,ohecha,VERB,root,gn,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,1,,,,,,0.0,15.0,4.0
Paraguay,145.0,205.0,Spanish,1.0,martes,NOUN,obl,es-b-ul,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,1,,,,,,0.0,15.0,4.0
Paraguay,145.0,205.0,Spanish,2.0,sesión,NOUN,nsubj,es-b-ul,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,1,,,,,,0.0,15.0,4.0
Paraguay,145.0,205.0,Spanish,2.0,eventual,ADJ,amod,es-b-ul,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,1,,,,,,0.0,15.0,4.0
Paraguay,145.0,205.0,Guarani,1.0,umi,DET,det,gn,Formal,News,PublicAdministration_Changes,30.0,,,,True,functional,False,1,,,,,,0.0,15.0,4.0
Paraguay,145.0,205.0,Spanish,3.0,senadores,NOUN,nmod,es-b-cc,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,1,,,,,,0.0,15.0,4.0
Paraguay,145.0,205.0,Spanish,1.0,ANR,PROPN,nmod,ne-b-org,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,1,,,,,,0.0,15.0,4.0
Paraguay,145.0,205.0,Spanish,1.0,cartista,ADJ,amod,es-b-cc,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,1,,,,,,0.0,15.0,4.0
Paraguay,145.0,205.0,Guarani,1.0,ha,CCONJ,cc,gn,Formal,News,PublicAdministration_Changes,30.0,,,,True,functional,True,1,,,,,,0.0,15.0,4.0
Paraguay,145.0,205.0,Spanish,2.0,Paraguayo,PROPN,conj,ne-b-per,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,1,,,,,,0.0,15.0,4.0
Paraguay,145.0,205.0,Spanish,2.0,Cruzada,PROPN,nmod,ne-b-org,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,1,,,,,,0.0,15.0,4.0
Paraguay,,205.0,Guarani,,,,,,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,0,1.0,Pyhareve,NOUN,obl,gn,,,
Paraguay,,205.0,Spanish,,,,,,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,1,3.0,Mesa,NOUN,compound,ne-b-org,,,
Paraguay,,205.0,Spanish,,,,,,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,0,4.0,Directiva,NOUN,compound,ne-i-org,,,
Paraguay,,205.0,Spanish,,,,,,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,0,5.0,Senado,NOUN,nsubj,ne-i-org,,,
Paraguay,,205.0,Guarani,,,,,,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,1,6.0,ohecha,VERB,root,gn,,,
Paraguay,,205.0,Spanish,,,,,,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,1,7.0,martes,NOUN,obl,es-b-ul,,,
Paraguay,,205.0,Spanish,,,,,,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,1,9.0,sesión,NOUN,nsubj,es-b-ul,,,
Paraguay,,205.0,Spanish,,,,,,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,0,10.0,extraordinaria,ADJ,conj,es-i-ul,,,
Paraguay,,205.0,Spanish,,,,,,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,1,12.0,eventual,ADJ,amod,es-b-ul,,,
Paraguay,,205.0,Spanish,,,,,,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,0,13.0,sanción,NOUN,conj,es-i-ul,,,
Paraguay,,205.0,Guarani,,,,,,Formal,News,PublicAdministration_Changes,30.0,,,,True,functional,False,1,14.0,umi,DET,det,gn,,,
Paraguay,,205.0,Spanish,,,,,,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,1,15.0,senadores,NOUN,nmod,es-b-cc,,,
Paraguay,,205.0,Spanish,,,,,,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,0,16.0,Enrique,PROPN,appos,ne-b-per,,,
Paraguay,,205.0,Spanish,,,,,,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,0,17.0,Riera,PROPN,flat,ne-i-per,,,
Paraguay,,205.0,Spanish,,,,,,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,1,19.0,ANR,PROPN,nmod,ne-b-org,,,
Paraguay,,205.0,Spanish,,,,,,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,1,21.0,cartista,ADJ,amod,es-b-cc,,,
Paraguay,,205.0,Guarani,,,,,,Formal,News,PublicAdministration_Changes,30.0,,,,True,functional,True,1,23.0,ha,CCONJ,cc,gn,,,
Paraguay,,205.0,Spanish,,,,,,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,1,24.0,Paraguayo,PROPN,conj,ne-b-per,,,
Paraguay,,205.0,Spanish,,,,,,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,0,25.0,Cubas,PROPN,flat,ne-i-per,,,
Paraguay,,205.0,Spanish,,,,,,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,1,27.0,Cruzada,PROPN,nmod,ne-b-org,,,
Paraguay,,205.0,Spanish,,,,,,Formal,News,PublicAdministration_Changes,30.0,,,,False,lexical,False,0,28.0,Nacional,ADJ,amod,ne-i-org,,,
Paraguay,146.0,206.0,Guarani,1.0,pejopýnte,VERB,parataxis,gn,Informal,Personal,UserMention_Request_Response,10.0,,,,False,lexical,True,1,,,,,,0.0,1.0,7.0
Paraguay,146.0,206.0,Spanish,1.0,clic,NOUN,obj,es-b-cc,Informal,Personal,UserMention_Request_Response,10.0,,,,False,lexical,False,1,,,,,,0.0,1.0,7.0
Paraguay,146.0,206.0,Guarani,1.0,ko'ápe,ADV,advmod,gn,Informal,Personal,UserMention_Request_Response,10.0,,,,False,other,False,1,,,,,,0.0,1.0,7.0
Paraguay,,206.0,Guarani,,,,,,Informal,Personal,UserMention_Request_Response,10.0,,,,False,lexical,False,0,1.0,Peike,VERB,root,gn,,,
Paraguay,,206.0,Guarani,,,,,,Informal,Personal,UserMention_Request_Response,10.0,,,,True,functional,True,0,2.0,ha,CCONJ,cc,gn,,,
Paraguay,,206.0,Guarani,,,,,,Informal,Personal,UserMention_Request_Response,10.0,,,,False,lexical,False,0,3.0,peikuaa,VERB,conj,gn,,,
Paraguay,,206.0,Guarani,,,,,,Informal,Personal,UserMention_Request_Response,10.0,,,,False,other,False,0,4.0,pe,PRON,nsubj,gn,,,
Paraguay,,206.0,Guarani,,,,,,Informal,Personal,UserMention_Request_Response,10.0,,,,False,lexical,False,0,5.0,oikóva,VERB,obj,gn,,,
