corpus,sentence_id,n_switches,mean_span_len,median_span_len,sentence_len,register,topic
Miami,38243.0,2,5.0,5.0,10.0,MAR is in her office talking to colleague.,Casual_EverydayTalk
Miami,38266.0,6,1.6666666666666667,2.0,9.0,MAR is in her office talking to colleague.,Education_YouthOrganizations
Miami,38321.0,4,5.5,5.5,13.0,Informal conversation between two cousins at Felipe's house,Casual_EverydayTalk
Miami,38343.0,5,3.0,3.0,9.0,Informal conversation between two cousins at Felipe's house,Casual_EverydayTalk
Miami,38347.0,2,1.0,1.0,7.0,Informal conversation between two cousins at Felipe's house,Workplace_Technical
Miami,38389.0,6,3.0,2.0,11.0,Informal conversation between two cousins at Felipe's house,Education_YouthOrganizations
Miami,38396.0,2,3.0,3.0,5.0,Informal conversation between two cousins at Felipe's house,Casual_EverydayTalk
Miami,38410.0,2,10.0,10.0,16.0,Informal conversation between two cousins at Felipe's house,Casual_EverydayTalk
Miami,38442.0,2,1.0,1.0,3.0,Informal conversation between two cousins at Felipe's house,Casual_EverydayTalk
Miami,38515.0,2,5.0,5.0,7.0,Informal conversation between two cousins at Felipe's house,Casual_EverydayTalk
Miami,38524.0,2,4.0,4.0,11.0,Informal conversation between two cousins at Felipe's house,Casual_EverydayTalk
Miami,38636.0,5,10.5,10.5,22.0,Informal conversation between two cousins at Felipe's house,Education_YouthOrganizations
Miami,38647.0,2,6.0,6.0,8.0,Informal conversation between two cousins at Felipe's house,Education_YouthOrganizations
Miami,38649.0,4,5.5,5.5,13.0,Informal conversation between two cousins at Felipe's house,Education_YouthOrganizations
Miami,38651.0,4,4.5,4.5,12.0,Informal conversation between two cousins at Felipe's house,Education_YouthOrganizations
Miami,38923.0,2,1.0,1.0,5.0,Informal conversation between two cousins at Felipe's house,Casual_EverydayTalk
Miami,39014.0,2,3.0,3.0,6.0,Informal conversation between two cousins at Felipe's house,Narratives_Quotations
Miami,39048.0,6,1.0,1.0,5.0,Informal conversation between two cousins at Felipe's house,Casual_EverydayTalk
Miami,39054.0,2,4.0,4.0,7.0,Informal conversation between two cousins at Felipe's house,Casual_EverydayTalk
Miami,39080.0,4,1.5,1.5,6.0,Informal conversation between two co-workers at Florida International University,ProperNouns_NamedEntities
Miami,39105.0,3,4.0,4.0,5.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39111.0,2,3.0,3.0,5.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39114.0,2,16.0,16.0,21.0,Informal conversation between two co-workers at Florida International University,Narratives_Quotations
Miami,39131.0,2,6.0,6.0,9.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39179.0,2,4.0,4.0,6.0,Informal conversation between two co-workers at Florida International University,Narratives_Quotations
Miami,39183.0,4,4.5,4.5,11.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39189.0,2,5.0,5.0,7.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39200.0,2,6.0,6.0,11.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39208.0,24,2.4166666666666665,2.0,32.0,Informal conversation between two co-workers at Florida International University,Narratives_Quotations
Miami,39225.0,2,6.0,6.0,8.0,Informal conversation between two co-workers at Florida International University,Narratives_Quotations
Miami,39238.0,2,5.0,5.0,9.0,Informal conversation between two co-workers at Florida International University,Narratives_Quotations
Miami,39253.0,10,8.0,2.0,52.0,Informal conversation between two co-workers at Florida International University,Narratives_Quotations
Miami,39256.0,2,3.0,3.0,6.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39261.0,2,3.0,3.0,18.0,Informal conversation between two co-workers at Florida International University,Workplace_Technical
Miami,39267.0,2,4.0,4.0,6.0,Informal conversation between two co-workers at Florida International University,Narratives_Quotations
Miami,39270.0,2,15.0,15.0,16.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39289.0,2,5.0,5.0,7.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39291.0,3,14.0,14.0,14.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39295.0,6,5.0,3.0,23.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39314.0,2,2.0,2.0,5.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39328.0,2,5.0,5.0,8.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39357.0,2,1.0,1.0,3.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39359.0,2,8.0,8.0,10.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39366.0,4,3.5,3.5,10.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39382.0,2,7.0,7.0,9.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39407.0,2,5.0,5.0,7.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39409.0,2,8.0,8.0,10.0,Informal conversation between two co-workers at Florida International University,Workplace_Technical
Miami,39414.0,4,3.5,3.5,12.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39419.0,4,8.0,8.0,18.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39434.0,2,3.0,3.0,5.0,Informal conversation between two co-workers at Florida International University,Narratives_Quotations
Miami,39444.0,2,6.0,6.0,9.0,Informal conversation between two co-workers at Florida International University,Narratives_Quotations
Miami,39448.0,4,2.0,2.0,34.0,Informal conversation between two co-workers at Florida International University,Narratives_Quotations
Miami,39454.0,2,1.0,1.0,6.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39457.0,2,1.0,1.0,8.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39459.0,4,2.0,2.0,7.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39462.0,4,10.0,10.0,22.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39465.0,2,1.0,1.0,7.0,Informal conversation between two co-workers at Florida International University,Narratives_Quotations
Miami,39484.0,2,7.0,7.0,11.0,Informal conversation between two co-workers at Florida International University,Narratives_Quotations
Miami,39488.0,4,6.5,6.5,14.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39489.0,4,6.0,6.0,15.0,Informal conversation between two co-workers at Florida International University,Narratives_Quotations
Miami,39507.0,4,6.0,6.0,17.0,Informal conversation between two co-workers at Florida International University,Narratives_Quotations
Miami,39508.0,2,1.0,1.0,14.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39525.0,4,2.5,2.5,17.0,Informal conversation between two co-workers at Florida International University,Narratives_Quotations
Miami,39537.0,2,1.0,1.0,6.0,Informal conversation between two co-workers at Florida International University,Affect_Identity
Miami,39542.0,8,2.25,1.0,20.0,Informal conversation between two co-workers at Florida International University,Narratives_Quotations
Miami,39546.0,2,1.0,1.0,6.0,Informal conversation between two co-workers at Florida International University,Narratives_Quotations
Miami,39552.0,2,2.0,2.0,8.0,Informal conversation between two co-workers at Florida International University,Office_Logistics
Miami,39574.0,2,6.0,6.0,8.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39577.0,4,3.0,3.0,11.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39581.0,4,2.5,2.5,11.0,Informal conversation between two co-workers at Florida International University,Narratives_Quotations
Miami,39600.0,2,8.0,8.0,10.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39601.0,4,4.5,4.5,24.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39605.0,4,2.0,2.0,9.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39606.0,4,2.0,2.0,9.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39609.0,4,2.0,2.0,11.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39616.0,4,1.5,1.5,7.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39622.0,6,3.3333333333333335,1.0,17.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39637.0,2,4.0,4.0,7.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39639.0,2,1.0,1.0,15.0,Informal conversation between two co-workers at Florida International University,Affect_Identity
Miami,39642.0,2,1.0,1.0,11.0,Informal conversation between two co-workers at Florida International University,Narratives_Quotations
Miami,39643.0,2,1.0,1.0,5.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39645.0,2,1.0,1.0,5.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39647.0,2,1.0,1.0,9.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39648.0,4,1.5,1.5,7.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39649.0,4,2.0,2.0,8.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39650.0,4,1.5,1.5,6.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39654.0,4,3.5,3.5,11.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39655.0,2,1.0,1.0,5.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39656.0,2,1.0,1.0,4.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39657.0,2,1.0,1.0,4.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39658.0,2,1.0,1.0,3.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39659.0,4,1.0,1.0,4.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39667.0,4,3.0,3.0,11.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39684.0,2,3.0,3.0,5.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39686.0,2,1.0,1.0,4.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39688.0,2,1.0,1.0,6.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39692.0,2,1.0,1.0,7.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39694.0,4,1.0,1.0,8.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39703.0,4,3.0,3.0,8.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39704.0,6,1.3333333333333333,1.0,9.0,Informal conversation between two co-workers at Florida International University,Narratives_Quotations
Miami,39706.0,4,2.0,2.0,10.0,Informal conversation between two co-workers at Florida International University,Narratives_Quotations
Miami,39707.0,4,2.0,2.0,7.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39709.0,4,2.0,2.0,7.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39713.0,2,3.0,3.0,6.0,Informal conversation between two co-workers at Florida International University,Narratives_Quotations
Miami,39727.0,2,1.0,1.0,3.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39738.0,2,1.0,1.0,7.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39741.0,2,1.0,1.0,5.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39742.0,6,2.0,1.0,9.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39754.0,2,2.0,2.0,12.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39765.0,6,1.0,1.0,9.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39859.0,2,1.0,1.0,3.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39880.0,2,3.0,3.0,5.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,39948.0,4,3.0,3.0,8.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,40022.0,2,1.0,1.0,3.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,40047.0,2,3.0,3.0,16.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,40077.0,4,2.5,2.5,8.0,Informal conversation between two co-workers at Florida International University,Office_Logistics
Miami,40084.0,2,6.0,6.0,13.0,Informal conversation between two co-workers at Florida International University,Education_YouthOrganizations
Miami,40098.0,4,4.0,4.0,11.0,Informal conversation between two co-workers at Florida International University,Education_YouthOrganizations
Miami,40125.0,2,2.0,2.0,9.0,Informal conversation between two co-workers at Florida International University,ProperNouns_NamedEntities
Miami,40129.0,2,6.0,6.0,9.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,40134.0,2,19.0,19.0,21.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,40145.0,2,9.0,9.0,11.0,Informal conversation between two co-workers at Florida International University,Affect_Identity
Miami,40149.0,6,3.0,3.0,10.0,Informal conversation between two co-workers at Florida International University,Office_Logistics
Miami,40171.0,2,8.0,8.0,18.0,Informal conversation between two co-workers at Florida International University,Casual_EverydayTalk
Miami,40189.0,2,4.0,4.0,8.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40190.0,3,3.0,3.0,4.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40191.0,2,1.0,1.0,5.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40193.0,2,1.0,1.0,6.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40207.0,2,2.0,2.0,11.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40217.0,4,1.0,1.0,18.0,Informal conversation between two neighbours at Kevin's house,Architecture_Design
Miami,40219.0,2,2.0,2.0,11.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40233.0,4,3.5,3.5,12.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40243.0,2,1.0,1.0,15.0,Informal conversation between two neighbours at Kevin's house,Office_Logistics
Miami,40245.0,2,2.0,2.0,10.0,Informal conversation between two neighbours at Kevin's house,Narratives_Quotations
Miami,40259.0,4,1.5,1.5,19.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40266.0,2,4.0,4.0,14.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40268.0,2,8.0,8.0,24.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40272.0,2,7.0,7.0,19.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40282.0,2,1.0,1.0,3.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40302.0,2,1.0,1.0,6.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40314.0,2,3.0,3.0,5.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40315.0,2,13.0,13.0,16.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40325.0,4,2.0,2.0,14.0,Informal conversation between two neighbours at Kevin's house,Architecture_Design
Miami,40328.0,6,2.0,2.0,8.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40334.0,2,3.0,3.0,7.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40341.0,8,2.0,2.0,14.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40344.0,4,1.5,1.5,9.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40347.0,2,6.0,6.0,10.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40421.0,2,4.0,4.0,6.0,Informal conversation between two neighbours at Kevin's house,Narratives_Quotations
Miami,40428.0,2,2.0,2.0,4.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40438.0,2,3.0,3.0,5.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40443.0,4,4.0,4.0,14.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40479.0,2,18.0,18.0,20.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40486.0,4,1.5,1.5,8.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40506.0,2,8.0,8.0,9.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40519.0,2,3.0,3.0,12.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40531.0,2,2.0,2.0,7.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40533.0,2,2.0,2.0,6.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40544.0,2,6.0,6.0,9.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40549.0,2,26.0,26.0,28.0,Informal conversation between two neighbours at Kevin's house,Narratives_Quotations
Miami,40589.0,2,1.0,1.0,4.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40606.0,6,5.333333333333333,4.0,26.0,Informal conversation between two neighbours at Kevin's house,Narratives_Quotations
Miami,40622.0,4,2.5,2.5,10.0,Informal conversation between two neighbours at Kevin's house,ProperNouns_NamedEntities
Miami,40634.0,2,4.0,4.0,6.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40639.0,2,1.0,1.0,6.0,Informal conversation between two neighbours at Kevin's house,Narratives_Quotations
Miami,40642.0,6,3.0,3.0,11.0,Informal conversation between two neighbours at Kevin's house,ProperNouns_NamedEntities
Miami,40646.0,2,8.0,8.0,11.0,Informal conversation between two neighbours at Kevin's house,ProperNouns_NamedEntities
Miami,40649.0,4,3.0,3.0,14.0,Informal conversation between two neighbours at Kevin's house,ProperNouns_NamedEntities
Miami,40651.0,4,7.0,7.0,24.0,Informal conversation between two neighbours at Kevin's house,ProperNouns_NamedEntities
Miami,40652.0,4,2.0,2.0,11.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40656.0,8,5.5,3.0,24.0,Informal conversation between two neighbours at Kevin's house,ProperNouns_NamedEntities
Miami,40660.0,4,2.5,2.5,11.0,Informal conversation between two neighbours at Kevin's house,ProperNouns_NamedEntities
Miami,40661.0,6,1.3333333333333333,1.0,7.0,Informal conversation between two neighbours at Kevin's house,ProperNouns_NamedEntities
Miami,40664.0,2,4.0,4.0,12.0,Informal conversation between two neighbours at Kevin's house,ProperNouns_NamedEntities
Miami,40666.0,4,1.0,1.0,12.0,Informal conversation between two neighbours at Kevin's house,ProperNouns_NamedEntities
Miami,40676.0,2,3.0,3.0,17.0,Informal conversation between two neighbours at Kevin's house,ProperNouns_NamedEntities
Miami,40677.0,4,2.0,2.0,23.0,Informal conversation between two neighbours at Kevin's house,Office_Logistics
Miami,40680.0,4,4.5,4.5,12.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40681.0,22,2.6363636363636362,1.0,45.0,Informal conversation between two neighbours at Kevin's house,Office_Logistics
Miami,40686.0,2,2.0,2.0,5.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40687.0,10,5.8,2.0,32.0,Informal conversation between two neighbours at Kevin's house,Office_Logistics
Miami,40695.0,2,3.0,3.0,12.0,Informal conversation between two neighbours at Kevin's house,Office_Logistics
Miami,40696.0,2,2.0,2.0,6.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40704.0,2,6.0,6.0,10.0,Informal conversation between two neighbours at Kevin's house,Workplace_Technical
Miami,40710.0,4,2.5,2.5,12.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40718.0,2,11.0,11.0,13.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40720.0,2,2.0,2.0,5.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40722.0,6,1.6666666666666667,1.0,16.0,Informal conversation between two neighbours at Kevin's house,Narratives_Quotations
Miami,40725.0,4,2.0,2.0,12.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40737.0,2,1.0,1.0,11.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40739.0,8,3.25,3.5,18.0,Informal conversation between two neighbours at Kevin's house,Workplace_Technical
Miami,40748.0,2,1.0,1.0,3.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40751.0,2,3.0,3.0,11.0,Informal conversation between two neighbours at Kevin's house,Narratives_Quotations
Miami,40755.0,2,3.0,3.0,6.0,Informal conversation between two neighbours at Kevin's house,ProperNouns_NamedEntities
Miami,40757.0,2,5.0,5.0,7.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40758.0,6,2.6666666666666665,1.0,16.0,Informal conversation between two neighbours at Kevin's house,Narratives_Quotations
Miami,40762.0,6,3.0,2.0,14.0,Informal conversation between two neighbours at Kevin's house,Narratives_Quotations
Miami,40774.0,2,15.0,15.0,17.0,Informal conversation between two neighbours at Kevin's house,Narratives_Quotations
Miami,40781.0,2,8.0,8.0,11.0,Informal conversation between two neighbours at Kevin's house,Narratives_Quotations
Miami,40799.0,2,2.0,2.0,6.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40801.0,10,1.0,1.0,13.0,Informal conversation between two neighbours at Kevin's house,ProperNouns_NamedEntities
Miami,40802.0,4,5.5,5.5,13.0,Informal conversation between two neighbours at Kevin's house,Narratives_Quotations
Miami,40820.0,2,2.0,2.0,5.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40824.0,2,3.0,3.0,8.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40826.0,2,2.0,2.0,9.0,Informal conversation between two neighbours at Kevin's house,Education_YouthOrganizations
Miami,40827.0,2,12.0,12.0,14.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40838.0,2,12.0,12.0,13.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40844.0,2,2.0,2.0,12.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40845.0,12,5.333333333333333,4.5,40.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40857.0,2,4.0,4.0,9.0,Informal conversation between two neighbours at Kevin's house,Workplace_Technical
Miami,40864.0,12,2.8333333333333335,3.0,19.0,Informal conversation between two neighbours at Kevin's house,Workplace_Technical
Miami,40868.0,2,11.0,11.0,14.0,Informal conversation between two neighbours at Kevin's house,Narratives_Quotations
Miami,40879.0,4,5.0,5.0,13.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40883.0,2,4.0,4.0,6.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40884.0,6,1.0,1.0,6.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40887.0,8,3.25,2.0,20.0,Informal conversation between two neighbours at Kevin's house,Narratives_Quotations
Miami,40892.0,2,8.0,8.0,10.0,Informal conversation between two neighbours at Kevin's house,Narratives_Quotations
Miami,40895.0,4,12.5,12.5,27.0,Informal conversation between two neighbours at Kevin's house,Narratives_Quotations
Miami,40898.0,2,1.0,1.0,3.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40903.0,4,1.0,1.0,5.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40904.0,2,4.0,4.0,7.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40917.0,2,4.0,4.0,30.0,Informal conversation between two neighbours at Kevin's house,Narratives_Quotations
Miami,40918.0,2,1.0,1.0,6.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40920.0,2,12.0,12.0,15.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40923.0,2,7.0,7.0,16.0,Informal conversation between two neighbours at Kevin's house,Narratives_Quotations
Miami,40933.0,2,1.0,1.0,4.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,40971.0,6,1.3333333333333333,1.0,11.0,Informal conversation between two neighbours at Kevin's house,Narratives_Quotations
Miami,40978.0,8,4.5,3.0,24.0,Informal conversation between two neighbours at Kevin's house,Narratives_Quotations
Miami,40994.0,2,4.0,4.0,6.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,41007.0,4,6.5,6.5,24.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,41010.0,2,9.0,9.0,11.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,41011.0,2,2.0,2.0,7.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,41023.0,2,14.0,14.0,18.0,Informal conversation between two neighbours at Kevin's house,Narratives_Quotations
Miami,41031.0,2,9.0,9.0,18.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,41032.0,4,2.5,2.5,8.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,41039.0,4,5.0,5.0,19.0,Informal conversation between two neighbours at Kevin's house,Narratives_Quotations
Miami,41056.0,2,2.0,2.0,12.0,Informal conversation between two neighbours at Kevin's house,Workplace_Technical
Miami,41081.0,6,2.3333333333333335,1.0,9.0,Informal conversation between two neighbours at Kevin's house,Casual_EverydayTalk
Miami,41099.0,2,4.0,4.0,12.0,Informal conversation between two neighbours at Kevin's house,Narratives_Quotations
Miami,41138.0,4,3.0,3.0,10.0,Informal conversation between two neighbours at Kevin's house,Workplace_Technical
Miami,41148.0,2,1.0,1.0,7.0,Informal conversation between two neighbours at Kevin's house,Office_Logistics
Miami,41174.0,4,2.0,2.0,6.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41203.0,4,1.0,1.0,7.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41219.0,2,1.0,1.0,4.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41242.0,4,2.5,2.5,20.0,Informal telephone conversation between two friends,Narratives_Quotations
Miami,41251.0,6,4.666666666666667,1.0,20.0,Informal telephone conversation between two friends,Narratives_Quotations
Miami,41255.0,2,1.0,1.0,6.0,Informal telephone conversation between two friends,Narratives_Quotations
Miami,41256.0,4,4.5,4.5,15.0,Informal telephone conversation between two friends,Narratives_Quotations
Miami,41258.0,2,1.0,1.0,3.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41268.0,2,10.0,10.0,13.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41282.0,4,1.5,1.5,8.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41289.0,2,6.0,6.0,7.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41298.0,2,22.0,22.0,24.0,Informal telephone conversation between two friends,Narratives_Quotations
Miami,41302.0,6,4.0,2.0,15.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41315.0,2,1.0,1.0,15.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41332.0,2,5.0,5.0,8.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41344.0,2,7.0,7.0,9.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41360.0,4,5.5,5.5,19.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41363.0,4,6.5,6.5,19.0,Informal telephone conversation between two friends,Casual_EverydayTalk
