corpus,source_row,sentence_id,language,span_len,switch_form,switch_upos,switch_deprel,switch_lang_tag,register,secondary_register,topic,sentence_len,speaker,age,gender,is_functional,upos_class,high_scope_deprel,switch_start,token_id,form,upos,deprel,raw_lang_tag
Miami,,40486.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,8.0,KEV,,,True,functional,True,0,3.0,s,AUX,cop,eng
Miami,,40486.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,8.0,KEV,,,True,functional,False,0,4.0,not,PART,advmod,eng
Miami,,40486.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,8.0,KEV,,,False,lexical,False,1,5.0,bad,ADJ,root,spa
Miami,,40486.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,8.0,KEV,,,True,functional,True,1,6.0,pero,CCONJ,cc,eng
Miami,,40486.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,8.0,KEV,,,False,other,False,0,7.0,right,ADV,advmod,eng
Miami,2311.0,40506.0,English,8.0,you,PRON,nsubj,eng,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,9.0,KEV,57.0,man,False,other,False,1,,,,,
Miami,,40506.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,9.0,KEV,,,True,functional,True,0,1.0,pero,CCONJ,cc,spa
Miami,,40506.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,9.0,KEV,,,False,other,False,1,2.0,you,PRON,nsubj,eng
Miami,,40506.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,9.0,KEV,,,False,lexical,True,0,3.0,know,VERB,parataxis,eng
Miami,,40506.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,9.0,KEV,,,False,other,False,0,4.0,I,PRON,nsubj,eng
Miami,,40506.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,9.0,KEV,,,True,functional,True,0,5.0,do,AUX,aux,eng
Miami,,40506.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,9.0,KEV,,,True,functional,False,0,5.0,n't,PART,advmod,eng
Miami,,40506.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,9.0,KEV,,,False,lexical,False,0,6.0,agree,VERB,root,eng
Miami,,40506.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,9.0,KEV,,,True,functional,False,0,7.0,with,ADP,case,eng
Miami,,40506.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,9.0,KEV,,,False,other,False,0,8.0,him,PRON,obj,eng
Miami,2312.0,40519.0,Spanish,3.0,are,AUX,cop,spa,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,12.0,KEV,57.0,man,True,functional,True,1,,,,,
Miami,,40519.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,12.0,KEV,,,True,functional,True,0,1.0,let,AUX,aux,eng
Miami,,40519.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,12.0,KEV,,,False,other,False,0,2.0,s,PRON,nsubj,eng
Miami,,40519.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,12.0,KEV,,,False,lexical,False,0,3.0,bring,VERB,root,eng
Miami,,40519.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,12.0,KEV,,,False,other,False,0,4.0,it,PRON,obj,eng
Miami,,40519.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,12.0,KEV,,,False,other,False,0,5.0,back,ADV,advmod,eng
Miami,,40519.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,12.0,KEV,,,True,functional,False,0,6.0,to,ADP,case,eng
Miami,,40519.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,12.0,KEV,,,False,other,False,0,7.0,where,ADV,advcl,eng
Miami,,40519.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,12.0,KEV,,,False,other,False,0,8.0,we,PRON,nsubj,eng
Miami,,40519.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,12.0,KEV,,,True,functional,True,1,9.0,are,AUX,cop,spa
Miami,,40519.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,12.0,KEV,,,False,other,False,0,10.0,donde,ADV,advmod,spa
Miami,,40519.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,12.0,KEV,,,False,lexical,False,0,11.0,estamos,VERB,conj,spa
Miami,2313.0,40531.0,English,2.0,thirty,NUM,nummod,eng,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,7.0,SOF,44.0,woman,False,other,False,1,,,,,
Miami,,40531.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,7.0,SOF,,,True,functional,True,0,1.0,y,CCONJ,cc,spa
Miami,,40531.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,7.0,SOF,,,False,lexical,False,0,2.0,necesitamos,VERB,root,spa
Miami,,40531.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,7.0,SOF,,,False,lexical,False,0,3.0,hablar,VERB,xcomp,spa
Miami,,40531.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,7.0,SOF,,,True,functional,False,0,4.0,por,ADP,case,spa
Miami,,40531.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,7.0,SOF,,,False,other,False,1,5.0,thirty,NUM,nummod,eng
Miami,,40531.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,7.0,SOF,,,False,lexical,False,0,6.0,minutes,NOUN,obl,eng
Miami,2314.0,40533.0,English,2.0,almost,ADV,advmod,eng,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,6.0,SOF,44.0,woman,False,other,False,1,,,,,
Miami,,40533.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,6.0,SOF,,,False,other,False,0,1.0,ya,ADV,advmod,spa
Miami,,40533.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,6.0,SOF,,,False,other,False,0,2.0,ahorita,ADV,advmod,spa
Miami,,40533.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,6.0,SOF,,,True,functional,True,0,3.0,estamos,AUX,aux,spa
Miami,,40533.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,6.0,SOF,,,False,other,False,1,4.0,almost,ADV,advmod,eng
Miami,,40533.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,6.0,SOF,,,False,lexical,False,0,5.0,over,ADJ,root,eng
Miami,2315.0,40544.0,English,6.0,he,PRON,nsubj,eng,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,9.0,SOF,44.0,woman,False,other,False,1,,,,,
Miami,,40544.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,9.0,SOF,,,True,functional,False,0,1.0,no,PART,advmod,spa
Miami,,40544.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,9.0,SOF,,,True,functional,False,0,2.0,no,PART,advmod,spa
Miami,,40544.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,9.0,SOF,,,False,other,False,1,3.0,he,PRON,nsubj,eng
Miami,,40544.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,9.0,SOF,,,False,other,False,0,4.0,he,PRON,nsubj,eng
Miami,,40544.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,9.0,SOF,,,True,functional,True,0,5.0,is,AUX,aux,eng
Miami,,40544.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,9.0,SOF,,,False,lexical,False,0,6.0,coming,VERB,root,eng
Miami,,40544.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,9.0,SOF,,,False,other,False,0,7.0,back,ADV,advmod,eng
Miami,,40544.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,9.0,SOF,,,False,other,False,0,8.0,now,ADV,advmod,eng
Miami,2316.0,40549.0,English,26.0,my,DET,det,eng,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,44.0,woman,True,functional,False,1,,,,,
Miami,,40549.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,True,functional,True,0,1.0,pero,CCONJ,cc,spa
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,True,functional,False,1,2.0,my,DET,det,eng
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,False,lexical,False,0,3.0,friend,NOUN,nsubj,eng
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,False,lexical,False,0,4.0,bought,VERB,root,eng
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,True,functional,False,0,5.0,a,DET,det,eng
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,False,lexical,False,0,6.0,B_M_W,PROPN,obj,eng
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,True,functional,True,0,7.0,and,CCONJ,cc,eng
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,False,other,False,0,8.0,I,PRON,nsubj,eng
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,False,lexical,False,0,9.0,bought,VERB,conj,eng
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,False,other,False,0,10.0,him,PRON,iobj,eng
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,True,functional,False,0,11.0,a,DET,det,eng
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,True,functional,True,0,12.0,because,SCONJ,mark,eng
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,False,other,False,0,13.0,I,PRON,nsubj,eng
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,False,lexical,False,0,14.0,have,VERB,advcl,eng
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,True,functional,False,0,15.0,another,DET,det,eng
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,False,lexical,False,0,16.0,friend,NOUN,obj,eng
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,True,functional,False,0,17.0,at,ADP,case,eng
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,False,lexical,False,0,18.0,work,NOUN,nmod,eng
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,True,functional,True,0,19.0,that,SCONJ,mark,eng
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,False,other,False,0,20.0,he,PRON,nsubj,eng
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,True,functional,False,0,21.0,is,AUX,acl:relcl,eng
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,True,functional,True,0,22.0,like,SCONJ,mark,eng
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,False,other,True,0,23.0,oh,INTJ,discourse,eng&spa
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,False,lexical,False,0,24.0,man,NOUN,ccomp,eng
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,False,other,False,0,25.0,he,PRON,nsubj,eng
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,True,functional,False,0,26.0,is,AUX,conj,eng
Miami,,40549.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,28.0,SOF,,,False,lexical,False,0,27.0,crazy,ADJ,xcomp,eng
Miami,2317.0,40589.0,Spanish,1.0,y,CCONJ,cc,spa,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,4.0,KEV,57.0,man,True,functional,True,1,,,,,
Miami,,40589.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,4.0,KEV,,,True,functional,True,0,1.0,no,PART,discourse,eng
Miami,,40589.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,4.0,KEV,,,True,functional,True,0,2.0,no,PART,discourse,eng
Miami,,40589.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,4.0,KEV,,,True,functional,True,1,3.0,y,CCONJ,cc,spa
Miami,2318.0,40606.0,English,11.0,Miami_Lakes,PROPN,obl,eng&spa,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,44.0,woman,False,lexical,False,1,,,,,
Miami,2318.0,40606.0,Spanish,1.0,que,SCONJ,mark,spa,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,44.0,woman,True,functional,True,1,,,,,
Miami,2318.0,40606.0,English,4.0,Chili's,PROPN,nsubj,eng&spa,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,44.0,woman,False,lexical,False,1,,,,,
Miami,,40606.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,True,functional,True,0,1.0,pero,CCONJ,cc,spa
Miami,,40606.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,True,functional,False,0,2.0,mi,DET,det,spa
Miami,,40606.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,True,functional,False,0,3.0,la,DET,det,spa
Miami,,40606.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,True,functional,False,0,4.0,la,DET,det,spa
Miami,,40606.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,False,lexical,False,0,5.0,gente,NOUN,nsubj,spa
Miami,,40606.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,False,other,False,0,6.0,que,PRON,nsubj,spa
Miami,,40606.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,False,lexical,False,0,7.0,vive,VERB,acl:relcl,spa
Miami,,40606.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,False,other,False,0,8.0,aquí,ADV,advmod,spa
Miami,,40606.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,True,functional,False,0,9.0,en,ADP,case,spa
Miami,,40606.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,False,lexical,False,1,10.0,Miami_Lakes,PROPN,obl,eng&spa
Miami,,40606.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,False,other,False,0,11.0,they,PRON,nsubj,eng
Miami,,40606.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,False,lexical,False,0,12.0,get,VERB,conj,eng
Miami,,40606.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,False,other,False,0,13.0,very,ADV,advmod,eng
Miami,,40606.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,False,lexical,False,0,14.0,upset,ADJ,xcomp,eng
Miami,,40606.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,True,functional,True,0,15.0,because,SCONJ,mark,eng
Miami,,40606.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,True,functional,False,0,16.0,of,ADP,case,eng
Miami,,40606.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,False,other,False,0,17.0,that,PRON,obl,eng
Miami,,40606.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,True,functional,True,0,18.0,because,SCONJ,mark,eng
Miami,,40606.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,False,other,False,0,19.0,they,PRON,nsubj,eng
Miami,,40606.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,False,lexical,False,0,20.0,say,VERB,advcl,eng
Miami,,40606.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,True,functional,True,1,21.0,que,SCONJ,mark,spa
Miami,,40606.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,False,lexical,False,1,22.0,Chili's,PROPN,nsubj,eng&spa
Miami,,40606.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,True,functional,True,0,23.0,was,AUX,cop,eng
Miami,,40606.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,True,functional,False,0,24.0,in,ADP,case,eng
Miami,,40606.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,26.0,SOF,,,False,lexical,False,0,25.0,Miami_Lakes,PROPN,obl,eng&spa
Miami,2319.0,40622.0,Spanish,1.0,pero,CCONJ,cc,spa,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,10.0,KEV,57.0,man,True,functional,True,1,,,,,
Miami,2319.0,40622.0,English,4.0,it,PRON,nsubj,eng,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,10.0,KEV,57.0,man,False,other,False,1,,,,,
Miami,,40622.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,10.0,KEV,,,True,functional,False,0,1.0,the,DET,det,eng
Miami,,40622.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,10.0,KEV,,,False,lexical,False,0,2.0,subdivision,NOUN,nsubj,eng
Miami,,40622.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,10.0,KEV,,,True,functional,True,0,3.0,was,AUX,cop,eng
Miami,,40622.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,10.0,KEV,,,False,lexical,False,0,4.0,Miami_Lakes,PROPN,root,eng&spa
Miami,,40622.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,10.0,KEV,,,True,functional,True,1,5.0,pero,CCONJ,cc,spa
Miami,,40622.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,10.0,KEV,,,False,other,False,1,6.0,it,PRON,nsubj,eng
Miami,,40622.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,10.0,KEV,,,True,functional,True,0,7.0,was,AUX,cop,eng
Miami,,40622.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,10.0,KEV,,,False,lexical,False,0,8.0,unincorporated,ADJ,conj,eng
Miami,,40622.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,10.0,KEV,,,False,lexical,False,0,9.0,Dade_County,PROPN,obl,eng&spa
Miami,2320.0,40634.0,English,4.0,Miami,PROPN,advcl,eng&spa,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,6.0,KEV,57.0,man,False,lexical,False,1,,,,,
Miami,,40634.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,6.0,KEV,,,True,functional,True,0,1.0,como,SCONJ,mark,spa
Miami,,40634.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,6.0,KEV,,,False,lexical,False,1,2.0,Miami,PROPN,advcl,eng&spa
Miami,,40634.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,6.0,KEV,,,True,functional,True,0,3.0,like,SCONJ,mark,eng
Miami,,40634.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,6.0,KEV,,,False,other,False,0,4.0,we,PRON,nsubj,eng
Miami,,40634.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Casual_EverydayTalk,6.0,KEV,,,False,lexical,False,0,5.0,were,VERB,root,eng
Miami,2321.0,40639.0,Spanish,1.0,palmero,NOUN,root,spa,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,6.0,SOF,44.0,woman,False,lexical,False,1,,,,,
Miami,,40639.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,6.0,SOF,,,False,other,False,0,1.0,just,ADV,advmod,eng
Miami,,40639.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,6.0,SOF,,,True,functional,False,0,2.0,like,ADP,case,eng
Miami,,40639.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,6.0,SOF,,,True,functional,False,0,3.0,after,ADP,case,eng
Miami,,40639.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,6.0,SOF,,,True,functional,False,0,4.0,that,DET,det,eng
Miami,,40639.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,Narratives_Quotations,6.0,SOF,,,False,lexical,False,1,5.0,palmero,NOUN,root,spa
Miami,2322.0,40642.0,Spanish,1.0,los,DET,det,spa,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,11.0,SOF,44.0,woman,True,functional,False,1,,,,,
Miami,2322.0,40642.0,English,3.0,Burger_Kings,PROPN,nsubj,eng&spa,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,11.0,SOF,44.0,woman,False,lexical,False,1,,,,,
Miami,2322.0,40642.0,Spanish,5.0,todo,PRON,nsubj,spa,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,11.0,SOF,44.0,woman,False,other,False,1,,,,,
Miami,,40642.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,11.0,SOF,,,False,other,True,0,1.0,er,INTJ,discourse,eng&spa
Miami,,40642.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,11.0,SOF,,,True,functional,False,1,2.0,los,DET,det,spa
Miami,,40642.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,11.0,SOF,,,False,lexical,False,1,3.0,Burger_Kings,PROPN,nsubj,eng&spa
Miami,,40642.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,11.0,SOF,,,True,functional,True,0,4.0,and,CCONJ,cc,eng
Miami,,40642.0,English,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,11.0,SOF,,,False,lexical,False,0,5.0,McDonalds,PROPN,conj,eng&spa
Miami,,40642.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,11.0,SOF,,,False,other,False,1,6.0,todo,PRON,nsubj,spa
Miami,,40642.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,11.0,SOF,,,False,other,False,0,7.0,eso,PRON,obj,spa
Miami,,40642.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,11.0,SOF,,,True,functional,False,0,8.0,para,ADP,case,spa
Miami,,40642.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,11.0,SOF,,,False,other,False,0,9.0,allá,ADV,advmod,spa
Miami,,40642.0,Spanish,,,,,,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,11.0,SOF,,,False,lexical,False,0,10.0,es,VERB,root,spa
Miami,2323.0,40646.0,English,8.0,Miami_Gardens,PROPN,nsubj,eng&spa,Informal conversation between two neighbours at Kevin's house,Kevin's house,ProperNouns_NamedEntities,11.0,KEV,57.0,man,False,lexical,False,1,,,,,
